time,text,mode,size,color,user,likes
1797.916,你现在多恨将来就有多爱,5,25,16707842,63c03b85,0
1795.343,孟获配音演员也是董太师，里坡老先生。,5,25,15138834,de8ebdcd,0
1493.492,亮亮：幸好是秃不是屠,5,25,16646914,4953a307,0
1730.619,《玩 手 机 玩 的》,5,25,15138834,a384702c,0
1234.279,这不会是刘备留下的白毦兵吧？,5,25,16777215,94f588ac,0
322.562,说马稀罕的，滇池驹了解一下，南边的马都是矮小结实，耐力强，擅长山地奔走,5,25,16776960,87f431ee,0
480.796,孟获:不用了，我已经很熟悉了。,5,25,15138834,e33452e1,0
2443.384,非 静 止 画 面,5,25,52480,bb558855,0
1146.873,老兵分三路了，孟获读的书莫非就叫《兵分三路》,5,25,9487136,4f244de9,0
1913.066,诸葛亮推门，小童:“刚才有一个大耳朵一个红脸一个黑胡子来拜访先生”,5,25,15138834,7afb43be,0
2526.739,像不像你先帝刘备（doge）,5,25,16707842,d968222b,0
254.396,这把刎了,5,25,41194,dc91262c,0
1356.634,丞相：可以！但是，你要记住我是打仗的，不是放马的,5,25,16707842,cf0d0374,0
1376.124,孔 明 劝 学,5,25,41194,966590f7,0
1904.346,诸葛亮推门，诸葛均迎门道:“二哥回来了，刚刚汉左将军宜城亭侯豫州牧皇叔刘备留信一封，说改日再来拜访”,5,25,41194,7afb43be,0
1823.003,扇出了当年被刘琦生擒的架势,5,25,41194,12e0ef0d,0
1762.743,以上场景均出自孟获的想象,1,25,15138834,e895d7ba,0
234.344,孟郎妙计安天下，赔了礼物又折兵,5,25,16707842,35a79c44,0
431.136,诸葛亮:小老弟你天天来我家做什么呀？,5,25,15138834,c6b38f3b,0
2504.758,上次拍桌子是得知刘备连营七百里下寨吧,5,25,52480,c1bc985b,0
1189.549,假如亮亮欺骗了你，不要难过也不要悲伤，过一会儿他还要骗你,5,25,16707842,5f1e7e90,0
2077.199,诶诶，哇~哇啊哈哈哈哈哈哈哈,5,25,16777215,3e9be0de,0
511.248,逐渐曹操化,5,25,16707842,ab229093,0
274.195,飞飞：你这酒量也叫3d？,5,25,16707842,97adadc4,0
499.98,孟获：不急，咱再拖一会儿看还能不能混顿夜宵,5,25,16707842,43f1e4af,0
1460.154,庞统用落凤坡，诸葛亮用秃龙洞是吧,5,25,15138834,9022b12f,0
1755.123,亮：我笑那孟获少智，若在此处埋伏一兵。。。。,5,25,16707842,355c4534,0
2131.208,所以之前那大臣不让丞相来，这地方太可怕了,5,25,16707842,782e9512,0
2098.589,《孙权》,5,25,16707842,f8d2267c,0
1837.214,所以还是要亲征，换别人早没了,5,25,16646914,342b682a,0
2071.036,亮亮的小童打两份工啊,5,25,16776960,2645b785,0
1091.048,吴国入亲 魏国来饭,5,25,16707842,4242d522,0
608.785,跟串门似的，来就吃饭,5,25,16777215,4f642492,0
2012.38,孟获：大哥，你二弟我天下无敌！（自信满满）,5,25,16776960,8a6d8a85,0
1140.429,《蜀军未发现之前》,5,25,16707842,fe9f0e35,0
1052.84,空城计少儿版,5,25,16777215,691689c7,0
2417.397,孟获：怎么全是诸葛亮的内鬼,1,25,16777215,86636fb6,0
1527.274,一条路是投降诸葛丞相，另一条路是投奔孔明,5,25,16776960,1e9e2611,0
222.327,两笼土鸡给丞相补补身子哈哈哈,5,25,16776960,1e9e2611,0
669.734,曹老板：垂死病中惊坐起，大喊祝融我可以,5,25,16776960,bb0092b2,0
2155.645,一 人 一 口 香,5,25,16707842,c4249653,0
602.916,人类早期下次一定案例,5,25,15138834,7da64408,0
785.791,您的好友【丞相婴儿车】已上线,5,25,16777215,d7f3c7d4,0
1016.805,亮：少在这里发电,5,25,16707842,a2ddf57f,0
815.636,孔明：我是文官啊！,5,25,16707842,89432259,0
285.303,乌巢酒仙直呼内行,5,25,16707842,89432259,0
1576.632,《论蜀军军事素养的养成》,5,25,16707842,608f244b,0
1868.67,丞相偏科啊，物理满分，化生不要了（doge）,5,25,16707842,246d12c5,0
800.814,扇子の一百种用法（doge）,5,25,16776960,86032c24,0
2410.125,杨峰内心:劳资就是公报私仇来的,5,25,16777215,25ba4af9,0
1694.495,将军士兵都受不了这种环境 丞相的身体怎么受得了的心痛,5,25,16707842,63c03b85,0
1127.308,众所周知 诸葛亮撤军谁追谁死,5,25,16777215,63c03b85,0
619.394,一送里格孟获，垓吱个渡了河……,5,25,16707842,6de989fd,0
721.066,《凉          策》,5,25,15138834,4f9fdbee,0
2569.853,南书史称：孟获七气诸葛亮,5,25,15138834,40c36ee1,0
241.429,孟郎妙计安天下，赔了弟弟又折兵,5,25,16707842,75ffc7bd,0
1034.425,真的麦城过后第一次笑这么开心哈哈哈哈哈哈,5,25,16646914,1d6940b3,0
451.699,《昼夜劳顿》,5,25,9487136,5d585c00,0
2374.232,曹老板：“丕儿啊，孤想迁个坟，汝看可否？”,5,25,16707842,2b67d2aa,0
1714.105,亮亮：来人，取PH试纸,5,25,16777215,1088536f,0
