time,text,mode,size,color,user,likes
2320.08,孙权：冢中枯骨尔,5,25,16707842,dd41d265,0
573.172,到时候连子敬你恐怕也要到铜雀台上跳舞助兴啦！,5,25,16776960,ce15e1c5,0
1743.497,全服广播：刘备来东吴娶亲,5,25,15138834,2c00bd61,0
1905.165,热心的南京市民,5,25,16776960,c71e2ae8,0
1836.529,赵云使用了道具 大喇叭,5,25,16777215,8f9390cd,0
497.421,翻译：想拿荆州让孙十万先改姓刘,5,25,15138834,f61763f1,0
2477.914,不知道我提一嘴，这里的“天下人”包括坐着看电视的你,5,25,16707842,2482402e,0
806.538,孔明在文书上画了个鸭子。。。,5,25,52480,8132ddad,0
1129.572,这句话给五丈原的亮亮也合适 哎,5,25,16777215,84a2bde0,0
1955.541,二乔已嫁，家中只剩下JOJO了（）,5,25,16776960,ec4d22f3,0
259.879,刘备：我哭的不是刘琦，我是哭我的荆州要被讨回去了,5,25,16707842,8b7674c6,0
2311.805,下站：合肥站,5,25,15138834,6a623304,0
2312.445,下一站：二仙桥,5,25,15138834,959e2f04,0
943.743,一个个还真以为荆州是自己的了,5,25,15138834,9d733cef,0
198.446,世界名画《孙仲谋在合肥》,5,25,16777215,35096cd0,0
1451.428,亮眼神：我考你比我还能装,1,25,16776960,8b203588,0
269.735,刘备：我哭的就是这个啊，你以为呢？,5,25,16646914,45cc92b,0
2375.071,尔和汝是辈分或者身份高的对低的称呼，有种蔑称的感觉,5,25,15138834,340a37be,0
286.541,山野村夫诸葛亮，无勇无谋刘玄德，闻过则喜曹阿瞒，合肥战神孙十万,1,25,16707842,2157df26,0
631.563,不就借了个南郡，好家伙，狮子大开口变借荆州了,5,25,16777215,59d57ab3,0
1321.639,细节：先瞥一眼躲在后面的军师,5,25,14811775,2e5ad15b,0
1818.221,《不  得  走  漏  半  点  风  声》,5,25,15138834,8b619b3c,0
2311.065,下站：体育西路,5,25,16776960,ee14ad0,0
1826.226,子龙是有些大喇叭在身上的,5,25,16707842,13f358cb,0
530.619,子敬三连：呃，我，这…,5,25,15138834,4ae3a4c6,0
2053.684,三国全是颜控啊哈哈哈哈哈,5,25,16776960,659c6878,0
1760.467,《走露亿点风声》,5,25,16707842,ee5c2589,0
1362.654,不如就娶了亮亮吧~(doge),5,25,16776960,4f71077c,0
601.296,亮:“别和我BB没有用的”,5,25,16707842,7058266f,0
1316.068,不会还有人不知道美人计指的是刘皇叔吧（狗头,5,25,16707842,f8428053,0
1323.675,贝贝看了一眼隔壁的亮亮,5,25,16646914,a45cd26e,0
1508.337,自古红蓝出CP，又是情侣装哈哈哈哈哈,5,25,13369971,8521842e,0
2533.369,嬛嬛:???,5,25,16777215,6124ef25,0
1190.751,连诸葛都想不到竟是来送老婆的hhh,5,25,16707842,f8428053,0
