time,text,mode,size,color,user
376.29200,雷公助我！,1,25,16777215,7eead8e
178.99700,梦开始的地方,1,25,16777215,26ac3faa
2751.93700,三国耗尽英雄气，两晋尽是鼠辈出,5,25,16646914,81846269
1102.14700,我也想 尤其是那帮境外的,1,25,16777215,f8cdee96
456.86900,织席贩履,1,25,16707842,8d9a0c3b
1419.88000,为啥没有何平送马,1,25,16777215,ac724556
1265.64400,不过关羽张飞确实是合伙人待遇，除了刘备就是他俩说的算，孔明都得避让三分,1,25,16777215,ac724556
1396.52300,俺颇有佳姿,1,25,16777215,2998e2e4
1215.96400,看得真远啊,1,25,16777215,ea72a7be
378.31900,角角的奇妙冒险:黄巾之风,1,25,16777215,2998e2e4
1187.79400,自立门户,1,25,16777215,20bc3c98
1496.57700,从今往后，跟定义父，赴汤蹈火，在所不辞。,1,25,16777215,8502f46e
1497.84400,俺也一样,1,25,16777215,8c5089d0
1488.54700,俺也一样,1,25,16777215,8c5089d0
1511.78600,俺也一样,1,25,16777215,8c5089d0
2272.65300,《。莫须有》,1,25,16777215,ccfff6f
1810.92000,董卓：一颗红心向皇上！（Doge）,1,25,16777215,ccfff6f
1494.39600,俺也一样,1,25,38979,919f4d5a
2341.58000,@野三坡玉米老农,5,25,15138834,16db39c4
1750.78100,自古打天下难，守天下更难；我相信没有人会一直站在顶峰。,1,25,15138834,a80b9536
1374.39200,关丶张：原来是个讨钱的,1,25,16777215,ccfff6f
1349.19200,简称：我要借钱,1,25,16777215,ccfff6f
1158.59100,刘备：说实话吧，我其实想要个帮手,1,25,16777215,ccfff6f
1156.93100,刘备,1,25,16777215,ccfff6f
1705.29800,这个刀好小青龙偃月刀,1,25,15138834,a80b9536
1633.61800,我看好曹操,1,25,15138834,a80b9536
1532.58300,这根本忽悠不了我,1,25,15138834,a80b9536
1502.97300,好啊好啊,1,25,15138834,a80b9536
810.87600,上好的豆粉，买些吧,5,25,16707842,362971aa
1393.57500,空手套白狼真有两把刷子,1,25,15138834,a80b9536
1344.93500,大丈夫无用武之地哎,1,25,15138834,a80b9536
1315.06900,内个人就是我刘玄德,1,25,15138834,a80b9536
1147.30300,打工是不可能的，这辈子也不会打工，俺老刘要座皇帝,1,25,15138834,a80b9536
1204.47900,毕竟是卢植的学生,1,25,16777215,fdcce210
1106.42900,俺也一样,1,25,15138834,a80b9536
1382.51100,翻译：我不仅想白嫖你们还想让你们给我出钱,1,25,15138834,d0e9f855
743.48600,There’s a Unitarian只是因为在人群中多看了你一眼,1,25,16777215,cfe5ab78
1339.88000,备备才28岁,1,25,16777215,5394f1e8
1381.24300,俺老张颇有家资,1,25,16777215,b29d31d6
1236.30400,开始了,1,25,16777215,b29d31d6
1327.32400,可他去年明明才二十有七,1,25,16777215,329ada87
1521.45500,哈哈哈哈哈哈哈哈哈哈,1,25,16777215,e938f16a
433.06300,割地称雄,1,25,16777215,b29d31d6
372.26100,法师张角,1,25,16777215,b29d31d6
931.36400,一龙分二虎！,1,25,16777215,ca4f9159
1502.55100,俺也一样,1,25,15772458,7ae043ad
1060.38900,俺也一样,1,25,15772458,7ae043ad
1709.17300,开局500兵，20年后天下无敌。,1,25,16777215,4d3332aa
838.99100,啊对对对，就是豆粉，上好的绿豆粉买不买？,1,25,15772458,7ae043ad
452.66700,俺也一样名场面,1,25,15772458,7ae043ad
442.00000,八十多集我能看一年,1,25,15772458,7ae043ad
983.61100,哈哈，这不是表情包吗？,1,25,41194,e55e1ea0
180.11200,俺也一样,1,25,15772458,7ae043ad
400.12300,家人们从大结局回来看会有另一种味道,1,25,41194,e55e1ea0
1559.95900,张飞：凭啥你们比我多活几年,1,25,16777215,17cfcb0c
260.30300,我大哥天下仁义 我二弟天下无敌 我三弟俺也一样,1,25,16777215,cfd77e0b
1280.44100,表情包好多（doge）,1,25,16777215,f28ab28c
1257.69500,刘备其实很有谋略,1,25,16777215,838dc981
468.74300,故事就此开始,1,25,16777215,c9e063ee
200.36700,刚刚大结局，立马再来重刷,1,25,16777215,55e6ecc7
975.97200,和好！！,1,25,16777215,7fbef87f
1099.28800,三弟不可鲁莽。不如杀了他,1,25,16777215,22199673
1055.04200,汉中王与我桃园结义三十余年，从未相疑。义重如山。汉中王委我以重任怎可轻易相背,1,25,16777215,22199673
1625.80900,从这两兄弟起，有了蜀汉；两兄弟没了，那还要这蜀汉做甚！出兵东吴！,1,25,16777215,a6f07aba
829.34500,上好的豆粉。买些吧,1,25,16777215,22199673
1392.18400,诈骗,1,25,16777215,c37dbb4e
1013.20800,蹭吃蹭喝刘备,1,25,16777215,c37dbb4e
995.33400,刘备你去干嘛的,1,25,16777215,c37dbb4e
943.72500,刘备劲也挺大啊,1,25,16777215,c37dbb4e
1524.62600,哈哈哈哈,1,25,16777215,90faa93e
321.22000,这是刘辩嘛,1,25,16777215,c37dbb4e
1236.40900,哈哈哈,1,25,16777215,90faa93e
937.06300,现在知道为啥刘备是大哥了吧 游戏里面78武力明显不对,1,25,16777215,88aaedb6
2524.05900,哈哈哈,1,25,16777215,e49009f6
1603.20300,神tm炸香肠，,1,25,16777215,47e2b0a2
826.40700,不要浪费粮食啊啊啊啊,1,25,16777215,9bc318a5
826.40700,不要浪费粮食啊啊啊啊,1,25,16777215,9bc318a5
817.91600,哈哈哈哈哈弹幕都是人才,1,25,16777215,9bc318a5
1389.96300,俺颇有家资,1,25,16777215,84b931e9
1100.67700,俺也一样,1,25,16777215,84b931e9
1921.03500,这幕拍的真好,1,25,16777215,e49009f6
961.39800,刘备是能使双剑的，手上力气自然不小,1,25,16777215,84b931e9
1734.56500,二爷捋须太经典了,1,25,16777215,e49009f6
1689.16100,传奇铁匠,1,25,16777215,e49009f6
1505.74200,俺也一样！,1,25,16777215,e49009f6
1689.93700,刘焉神器丈八,1,25,16777215,b8f94b89
1019.92200,三英结义,1,25,16777215,21e320dd
2507.68700,关弹幕提升观感,5,25,16707842,2b7e5ad4
21.91900,刚从西游记赶来，哈哈哈,1,25,16777215,808b89bd
1787.83600,救董卓,1,25,16777215,9b6b9791
1136.01300,俺也一样,1,25,16777215,e4f837bc
769.22000,可爱的三爷,1,25,16777215,e49009f6
600.52600,二爷：挪就挪,1,25,16777215,e49009f6
1697.01600,都有小兵了,1,25,16777215,f8a50be
840.27600,好幼稚啊,1,25,16777215,f8a50be
824.83700,这是要比划比划,1,25,16777215,f8a50be
1465.26700,俺颇有家资,1,25,16777215,bcc7ec69
1260.19100,“科普 ” “传言”,1,25,16777215,fc736d6d
1880.01900,。。。,1,25,16777215,5cf37d57
1514.92000,俺也一样,1,25,16777215,4894ebca
1533.66200,来跟我宣誓,1,25,16777215,6b519c2e
363.71200,苍天已死黄天当立,1,25,16777215,271744e3
1990.99300,三哥你用的不是刀,1,25,16777215,77b1dc1e
1679.69600,有几个人能有关羽和张飞那样忠勇的同伴，太让人羡慕了,1,25,16777215,bcfb42bf
1499.59400,名场面来了,1,25,16777215,9ebd2635
727.13100,在适合的时候遇到适合的同伴真好,1,25,16777215,bcfb42bf
1487.73400,名场面来了,1,25,14811775,8d5116d8
1575.87400,涿郡的桃花又开了。,1,25,16777215,86d76279
1084.13500,解良是今天的山西运城，应该@平安运城,5,25,16707842,3a9d2735
612.11400,陆老师是陕西汉子,5,25,16707842,3a9d2735
732.96800,难怪成为财神爷 这么大方,1,25,16777215,d9ad26fb
1486.48200,俺也一样,1,25,16777215,559e9911
122.46300,八百虎贲踏江去，十万吴兵丧胆还！,5,25,11890,6d5ce079
2013.79100,耗督邮度,1,25,16777215,6c76eb1b
2504.63300,卖官鬻爵,1,25,16777215,d6e41021
735.68300,双手过膝的好处就是捡钱不弯腰。。。,1,25,16777215,6c76eb1b
249.19900,听说东汉末年闹鸡瘟，曹操怒斩蔡徐坤？,1,25,15138834,80f21ec0
233.07900,满满版，都看不见了,1,25,16777215,b0cc29f5
2020.30100,这把扇子是复原的文物,1,25,16777215,c22c94b2
30.82800,刚看完偷玉米,1,25,16777215,2d36fc9
835.66300,小小一座城池竟然同时诞生三位大神,1,25,16777215,76f7a72d
660.66900,没人看吗？,1,25,16777215,a03d713b
2401.74100,..,1,25,16777215,b27239f
384.19200,应援色走一波,5,25,16707842,bcfe8bf7
727.17900,二爷只分给穷人,1,25,16777215,69484ce9
1730.04700,亮亮正在牙牙学语,1,25,16777215,3d909425
996.19800,古时候交朋友真容易,1,25,16777215,84745ab4
2663.52000,三兄弟现在也就剩下孙彦军老师了，唉，二爷，三爷，走的太早了,1,25,16777215,90767686
1732.64100,2022年11月1日，关羽的饰演者陆树铭已离世。,1,25,16777215,784fb5f6
1345.13800,你和亮亮出现的年岁差不多啊,1,25,16777215,3d909425
1566.43000,关羽不在了,1,25,16777215,784fb5f6
818.70200,亮子三岁啦,1,25,16777215,3d909425
2491.54700,卖官鬻爵,1,25,16777215,cb1c9533
2491.54700,m',1,25,16777215,cb1c9533
196.69200,哈哈哈哈哈哈哈桃园三结义时亮亮才三岁,1,25,16777215,3d909425
224.27100,秦始皇进入直播间,1,25,15138834,74834d07
1582.74600,管家丫鬟都看哭了,1,25,16777215,130fe325
2513.08800,侮辱（纠正）,5,25,15138834,43a8db92
1005.63700,路人：没意思,1,25,16755202,c67dfee9
2545.31800,三弟不可鲁莽，二哥我杀了他,1,25,16777215,1f7ff515
2312.75100,点子扎手,1,25,16777215,1f7ff515
2083.02300,不要我玄德，让我三弟抽你,1,25,16777215,1f7ff515
194.06800,梦开始的地方,1,25,16777215,130fe325
1907.61800,董要是这时收了这三人会是什么结果,1,25,16777215,1f7ff515
1402.43400,飞飞：钱不是问题,1,25,16777215,1f7ff515
1276.10200,出身高贵,1,25,16777215,1f7ff515
1209.40200,刘备看的真明白,1,25,16777215,1f7ff515
1108.79900,通缉了 哎,1,25,16777215,1f7ff515
947.89800,大哥力气好大,1,25,16777215,1f7ff515
1640.20700,宁学桃园三结义，不学瓦岗一炷香,1,25,16646914,c403c812
1514.52400,俺也一样！,1,25,16777215,8bb0f02
1466.92400,他们仨要是早点遇见就更好了，那事业肯定也更扎实,1,25,16777215,8bb0f02
1509.02300,俺也一样,1,25,16777215,4a336be0
1879.46700,直接杀了,1,25,16777215,57f5cad0
1688.78200,耐久度无限,1,25,16777215,57f5cad0
792.22200,你这绿豆保熟吗？,1,25,41194,5fce350a
1475.66800,你想考研啊？,1,25,16777215,57f5cad0
1197.07600,这就是格局,1,25,16777215,bb68fd4b
1381.58900,关羽：当我没来过,1,25,16777215,57f5cad0
1384.82600,这有何难，歌跟关羽借啊,1,25,16777215,57f5cad0
1354.18600,不信，不跟你玩了，,1,25,16777215,57f5cad0
1314.32900,他们说我是串儿,1,25,16777215,57f5cad0
725.38400,武财神,1,25,16777215,bb68fd4b
1249.12300,好了你别说了 喝酒喝酒,1,25,16777215,57f5cad0
1144.55500,大丈夫不为国家出力反而在此哎呀 何为大丈夫？,1,25,16777215,57f5cad0
996.41500,为什么不牵关宝宝，生气啦,1,25,16777215,57f5cad0
984.23500,你送掉我许多猪肉何足挂齿？,1,25,16777215,57f5cad0
114.52700,男三号曹操,1,25,16777215,36e144c
95.43900,男二号诸葛亮,1,25,16777215,36e144c
84.39800,男一号刘备,1,25,16777215,36e144c
2572.95400,你走了，我们就惨了,1,25,16777215,7d820552
2475.39400,刘备…打了我们咋混，蠢货,1,25,16777215,7d820552
2415.87400,出去用手力道大点,1,25,16777215,7d820552
2287.83400,告辞，我懒得理你,1,25,16777215,7d820552
1066.05600,飞飞，喜提哥哥位哈哈哈,1,25,16777215,16bd3a2a
903.25600,刘备：喜提绿豆几袋,1,25,16777215,16bd3a2a
1307.94100,你要信我啊～,1,25,16777215,66ba2010
804.01600,终于有人能切磋了好啊,1,25,16777215,16bd3a2a
1141.82900,刘备：打工是不可能的，这辈几，不可能打工,1,25,16777215,7dadd50c
1529.66000,大弟，三哥,1,25,16777215,516f5a13
2122.05200,那就遭老罪喽,1,25,15138834,e8bb3e52
2738.82800,外公97年走的,1,25,16777215,460368eb
2526.92100,三弟不可鲁莽,1,25,16777215,460368eb
1536.59200,俺也一样,1,25,16777215,460368eb
1359.63400,啊这,1,25,16777215,460368eb
742.87600,是心动了 糟糕,1,25,16777215,460368eb
539.01900,张飞是帅锅  ,1,25,16777215,460368eb
536.36500,丈夫,1,25,16777215,460368eb
534.23000,zhabng,1,25,16777215,460368eb
447.16200,0帝,1,25,16777215,eb5d84c6
1584.40900,桃园共结义，论兵扶社稷，美酒容易别，韶华更难留，一身报国志，飞马阵前驰,1,25,16777215,8ea3e460
2373.85600,.,1,25,16777215,c69adf29
788.34600,这是个好汉，我要和他去拜关二爷,1,25,16777215,3ce2d06d
505.49200,刘备：我就叹，我还叹,5,25,16777215,c8f82c80
2334.09900,右下角杨亦瑶,1,25,16777215,80b06263
2403.91500,猪八戒：别学我,1,25,16777215,9af42d1d
584.83200,没了张屠夫，还吃带毛猪？,1,25,16777215,d757d99b
578.10000,没了张屠夫，还吃带毛猪？,1,25,16777215,d757d99b
570.75000,没了张屠夫，还吃带毛猪？,1,25,16777215,d757d99b
1471.05700,名场面来袭,1,25,16777215,d10ff26b
1341.83200,刘备的江山都是哭出来的,1,25,16777215,b98c479d
2399.91900,《我去城外溜溜督邮》,5,25,41194,d505b48b
1445.29700,四十岁那个年代已经很老了，十三年啊！,1,25,16777215,736db2f3
1253.30900,《  无  中  生  友  》,5,25,41194,d505b48b
937.45500,皇叔三国志里弓术高超，臂力大太正常了,1,25,16777215,736db2f3
823.02800,关羽：你是故意找茬是不是？,5,25,41194,d505b48b
2543.42500,《不可鲁莽》,1,25,16777215,10c09871
1461.71700,同时抽到2张ssr的真实反应,1,25,16777215,53288750
1377.91700,开始拉天使投资,1,25,16777215,53288750
1335.71600,？你看上去像有50了,1,25,16777215,53288750
1727.15800,刘玄德打败盗匪，皇甫嵩鏖战下邳,1,25,16777215,a2214617
1612.99300,我专业杀猪,1,25,16777215,a2214617
1526.06000,666666,1,25,16777215,e0624838
1460.38400,反正我杀猪,1,25,16777215,a2214617
2148.90600,偷玉米的事儿呢？,1,25,16777215,ad40157
1301.03400,是真的,1,25,16777215,a2214617
1231.13900,不就是杀猪的？,1,25,16777215,a2214617
1168.11600,为啥,1,25,16777215,a2214617
965.12500,我踏马屠户,1,25,16777215,a2214617
696.53000,除了朱元璋是有组织的朝廷,1,25,16777215,a2214617
549.72800,幽京,1,25,16777215,a2214617
423.34400,张角可惜了,1,25,16777215,a2214617
369.97200,就知道,1,25,16777215,a2214617
341.31200,注意这里的地方豪强,1,25,16777215,a2214617
283.25000,就像天可汗,1,25,16777215,a2214617
273.35300,汉天子也叫汉天帝，,1,25,16777215,a2214617
258.36600,是认真的啊,1,25,16777215,a2214617
186.88900,黄巾之乱差点把命打没了,1,25,16777215,a2214617
1535.03700,俺也一样,1,25,16777215,2e832104
115.55400,逆流而上呗,1,25,16777215,a2214617
48.43900,我挖了3年的矿。,1,25,16777215,a2214617
10.43200,来了啊，天帝降临篇,1,25,16777215,a2214617
1475.19300,三人到死初心都不变，很难得的,1,25,16777215,deeb0ec8
618.04600,东家：俺颇有家资,1,25,16777215,fe91251a
1501.99100,学渣→,5,25,15138834,26cc0bc0
1618.20100,大哥说到做到，用天下给二弟报仇,1,25,16777215,13732db6
1486.03900,良禽择木而栖，良臣择主而事,5,25,15138834,64037e2a
407.45700,你最好只是在说东汉末年,1,25,16777215,dacb86aa
1962.15600,夺他鸟位,5,25,16777215,a2eaf3fe
1037.64600,草席表示更无辜,1,25,16777215,dde6297b
1188.49900,有一人本是汉室宗亲,1,25,16777215,9ffae78f
740.33000,赚他上山,5,25,16777215,a2eaf3fe
749.60700,发不了了,1,25,16777215,89312f00
1237.56900,《我有一个朋友》,1,25,16777215,494fafe5
1233.64200,刘玄德你听好喽，你就是个臭卖鞋的,1,25,16777215,89ec1921
808.64900,你看现在哪有绿豆，这都是大鹏的绿豆。你嫌贵，我还嫌贵呢。,1,25,16777215,bbf6bcc9
1712.24600,雌雄双股剑，青龙偃月刀，丈八蛇矛,1,25,16777215,d08de601
1451.66600,俺也一样,1,25,16777215,d08de601
647.15100,？,1,25,16777215,eef0ab16
1598.71200,上线送SSR、双倍爆率,1,25,16777215,62d6727
526.39900,史上最强的三个摆地摊儿的出场,5,25,15138834,fc4e2297
936.72300,刘备武力巅峰时期,1,25,16777215,b0a29574
436.25000,权力下放,1,25,16777215,89ec1921
1412.91000,浑身是铁打几根钉子,1,25,16777215,32a5a589
1523.88000,俺也一样！,1,25,16777215,a23e4a28
1007.20600,豆芽笑死了,1,25,16777215,ed49e806
20.88000,你个老贼，我与你势不两立,1,25,16777215,d06e350f
839.46200,哈哈哈哈哈哈哈哈,1,25,16777215,ed49e806
1329.74400,什么？你才二十八？！,1,25,16777215,af9b4fe2
1518.20400,俺也一样,5,25,16777215,ab5da701
2177.58200,.,1,25,16777215,61ce781
611.85100,他过江我也过江,1,25,16777215,28c1125a
1535.85100,大师兄！！！,1,25,16777215,6b7efb2d
479.22300,弹幕多到看不清啊！,1,25,16777215,846ff9ef
215.14000,右下角怎么回事,1,25,16777215,5a8c27cd
1527.19800,俺也一样,1,25,16777215,83fa9fe0
1520.82700,哈哈哈哈哈哈哈哈哈哈哈哈哈,1,25,16777215,d864cfb2
707.74500,那时代吃肉基本都是生吃。。。可没有烤和煮的说法,1,25,16777215,645cb525
2260.05700,小董卓毒油,1,25,16777215,de171807
2153.27600,我不信,1,25,16777215,de171807
1872.56800,八戒,1,25,16777215,de171807
1541.77900,大帝,1,25,16777215,de171807
1515.02000,俺也一样,1,25,16777215,2b8482e9
950.86800,最好解斗,1,25,16777215,de171807
2374.31100,张飞和瓜摊老板合作过两次，但是没有在一起演戏,1,25,16777215,a436582
782.87400,野三坡偷玉米,1,25,16777215,de171807
1387.12700,财力不足,1,25,16777215,ebe85bde
497.90900,老艺术家,1,25,16777215,de171807
1082.34500,原来二爷是东汉通缉犯···,1,25,16777215,ebe85bde
380.24400,雷公助我,1,25,16777215,2b8482e9
461.93600,吕布的好友：大耳贼上线,1,25,16777215,c0f8bc64
1884.27200,董卓不识英才啊,1,25,16777215,8634a04f
111.37300,生子当如孙仲谋，合肥十万送人头,1,25,16776960,401ca16f
39.72800,我的大斧早已饥渴难耐,1,25,16776960,401ca16f
1178.95900,老版台词真是用心，非新版可比，点赞,1,25,16707842,282761f9
2091.87700,…,1,25,16777215,6d328de9
911.72200,哎呦，你脸红啦,1,25,16777215,8634a04f
2091.87700,…,1,25,16777215,6d328de9
1593.07000,浪漫主义的巅峰了,1,25,16777215,1bf41577
1471.42800,挺感动的,1,25,16777215,1bf41577
1508.12200,俺也一样,1,25,16777215,a63fa852
0.00000,11,1,25,16777215,5a9ee99b
746.57700,一眼万年,1,25,16777215,8634a04f
1930.95400,蔡徐坤,1,25,16777215,3e384969
1930.95400,蔡徐坤,1,25,16777215,3e384969
1052.73300,刘备：第一轮融资有了,1,25,16777215,2b816eb1
2160.40600,一查曾经偷过玉米,1,25,16777215,2e3c1ab6
2144.18600,督邮：野三坡偷玉米那事别以为我不知道,1,25,16777215,2e3c1ab6
1961.14600,不患寡而患不均,1,25,16777215,27b6f24f
2549.90600,历史上，刘备直接把他打死了,1,25,15138834,f1ae7622
1373.45500,刘备必杀:实力党大哥,1,25,16777215,b1b1134e
359.35500,贫道张角，请大汉赴死！,1,25,16777215,7de90050
1208.70400,给人打工不如自己当老板,1,25,16777215,e014805f
1173.79400,我喜欢刘备,1,25,16777215,e014805f
401.46800,民没枪 只求解放,1,25,16777215,2b6a29af
1742.63000,刘备再怎么也是仅次于曹老板的英雄,1,25,16777215,7a877006
853.45400,勇勇可爱哈哈哈,1,25,16777215,ac89927b
773.33600,大汉男高中生飞飞子,1,25,16777215,ac89927b
471.84100,要是现在拍卖个草席得穿绸,1,25,16777215,a504e9ca
686.67400,群演也很棒啊！,1,25,16777215,ac89927b
1436.54800,传销鼻祖,1,25,16777215,9664f272
1805.93100,吧,1,25,16777215,e5ee70fe
936.45800,刘备武力值巅峰,1,25,16777215,3dbd1212
2392.27700,弹幕呢,1,25,16777215,4128e1e6
1621.57700,春日桃花正艳，良人缱绻，沽酒邀明月,1,25,16777215,c98b352e
358.24700,苍天已死，黄天当立,1,25,16777215,6184871b
28.79600,哈哈哈哈哈,1,25,16777215,49baa878
868.43900,关将军好帅,1,25,16777215,f4256495
815.20000,关将军睁开了眼睛哈哈哈,1,25,16777215,f4256495
2351.47900,这老头是白骨精变的,1,25,15138834,427dfaf3
1145.78000,皇叔发动技能，皇室宗亲,1,25,16777215,85b0bc49
1687.20700,刘备确实正人君子，曹操也没有那么坏，小说抹黑他两,1,25,16777215,318725c7
1511.59400,关羽死后刘备曹操伤痛欲绝,1,25,16777215,318725c7
923.63400,哈哈哈哈,1,25,16777215,19eeb258
963.95500,？,1,25,16777215,19eeb258
1475.12100,三个臭皮匠，顶个诸葛亮,1,25,16777215,917a7ae5
409.80800,怎么说你呢，衣服太新了，弄得破旧一点就更好了,1,25,16777215,32fdfbdb
1475.03400,满嘴顺口溜 你得四想考研？,5,25,13369971,babe0e41
1520.82700,俺也一样,1,25,16777215,2022cc06
492.79400,杀猪刀张飞飞,1,25,16777215,2022cc06
361.79400,呼风唤雨，霹雳刺刀,1,25,16777215,2022cc06
154.40600,张飞,1,25,16777215,2022cc06
2098.25600,本来卢植是大树,1,25,16777215,b61537f9
2008.14400,剪了,1,25,16777215,b61537f9
1875.37300,不要脸的董卓,1,25,16777215,b61537f9
1769.73700,骑马与砍杀,1,25,16777215,b61537f9
994.90600,张飞：俺颇有佳姿,5,25,6830715,b91c4b39
923.34500,这里他们互相欣赏起来了，只是不敢拒绝，怕让人看不起，刘备给台阶他们自然不打了,5,25,6830715,b91c4b39
862.30600,张飞知道关羽送肉分大家是好人，但是抹不开面子才打架,5,25,6830715,b91c4b39
745.38600,刘备有枭雄气概 ，不贪小财，为民为国，关羽欣赏他,5,25,6830715,b91c4b39
1592.57800,宴桃园豪杰三结义,1,25,16777215,9c2a5f1
242.58900,看了几遍了，永远看爱,1,25,16777215,82485855
1810.35600,这个时候还是大汉忠良——董仲颖,1,25,16777215,e28cb70f
2495.33000,卖官鬻爵,1,25,16777215,715209e6
1580.19300,666,1,25,16777215,c72e71d
1639.50900,人生若只如初见,1,25,16777215,715209e6
722.54800,哎！人生若只如初见！,1,25,16777215,715209e6
1401.30500,狂喜,1,25,16777215,349cfa64
1383.20000,你这蜀国地图也挺长啊,1,25,16777215,349cfa64
1490.35900,要        来        力,5,25,16707842,2d235868
1092.90800,哇亮晶晶的眼睛,5,25,16777215,2d235868
2036.54800,推恩令真的强,1,25,16777215,34086944
542.96100,你这肉保熟吗,1,25,16777215,6d410de
0.63900,恭喜三国破3.7亿播放量,5,25,15138834,cad648d4
1270.96100,汉景帝都300年了,1,25,16777215,e2c1f99c
640.62100,高演技,1,25,16777215,e570f290
1402.29600,空手套白狼,1,25,16777215,eac10c27
1207.44200,弹幕呢,1,25,16777215,cd547d2f
1451.26000,才28岁就半生了,1,25,16777215,2b5fd56a
984.70000,打的赢就讨猪肉钱，打不赢就何足挂齿,1,25,16777215,2b5fd56a
1781.90500,董卓你大爷啊这会儿是打黄巾军,1,25,16777215,23e0cec5
569.43100,热心群众关二爷,1,25,16777215,398d1529
1526.29900,俺也一样,1,25,15772458,83c00c4
1513.19100,俺也一样！,1,25,9599289,5ee37b2a
690.19800,斥巨资啊,1,25,16777215,2c3fabee
2196.29800,诸葛：我还在学习,1,25,16777215,cecd8643
1615.56900,好感人啊,1,25,16777215,1e9b802c
1236.53300,怎么没有弹幕嘞,1,25,16777215,f1209237
2523.51900,二爷:三弟，不可鲁莽.....,1,25,16777215,84460a60
1016.26600,鬼畜题材出处,5,25,16707842,5865cd7c
949.84600,毕竟刘备是用的双股剑,5,25,16707842,5865cd7c
725.97100,财神爷！保佑我家发大财啊！,1,25,16777215,5865cd7c
542.25100,为啥他也姓张呢？,1,25,16777215,5865cd7c
453.98100,主角初登场,1,25,16777215,5865cd7c
681.67800,古代百姓不算富有的，吃肉不容易，但是猪肉比较便宜，因为上行下效大家都是吃羊肉，猪肉还是苏东坡东坡肉推广的呢,1,25,16707842,d68c459
2.42600,1,1,25,16777215,8afa114b
462.71900,废史立牧，可得一方安定,1,25,16707842,d68c459
1379.55600,他俩估计也寻思得有个名头，要不不好招人,1,25,16777215,9e944e2a
737.54400,关公不愧是关公,1,25,16777215,21a91da7
997.32800,何足挂齿,1,25,16777215,3c04f9e7
1446.21400,公孙渊也是同学,1,25,16777215,e028e360
1869.35300,好比看重名誉的老教授被一个人解惑，问他什么学历，对方回答没有学历,1,25,16777215,a4d5f93c
1168.50900,大丈夫生居天地间,1,25,16777215,e028e360
1132.02900,俺也一样,1,25,16777215,e028e360
250.62800,皮鞋,1,25,15138834,40eafd59
1434.36500,这才叫白手起家,1,25,16777215,f8bc35ab
1148.09900,大丈夫生于天地之间 岂能郁郁久在人线,1,25,16777215,d1546c08
2304.29100,我骂我自己,1,25,15138834,1f2bb0a6
861.43600,绿豆去————,5,25,15138834,6cca827
2011.03100,不是非要功名，只是想求得公平,1,25,16777215,8baffd0e
1429.15900,俺也一样,1,25,16777215,ea724b06
85.56800,2,1,25,16777215,c9def356
1518.94800,分币不花就有SSR,1,25,16777215,bc6e796b
1169.25700,自主创业,1,25,16707842,fb43e06f
837.72500,手工豆浆,1,25,16777215,a04ed4f8
2590.43500,《追捕》,5,25,16777215,8860fb70
1412.19300,浑身是铁打几根钉子,1,25,16777215,303ea5dc
2327.59700,狗咬是五针,1,25,16777215,ea005a7e
2416.86900,哼！,1,25,16777215,bf095f34
871.62600,不怕殃及鱼池吗？,1,25,16777215,2954dd33
435.21700,这不是清末也这样吗？,1,25,16777215,2954dd33
1690.25500,糜竹不但捐出家产，把妹子也嫁给刘备了,1,25,16777215,28cab7ce
620.85700,隔壁水浒传砸*时迁的石头,1,25,16777215,fb0a10c8
2666.33800,鲜活的面容,1,25,16777215,ecaf58cf
564.98800,古代屠户可是有钱人大户，穷人也没几个吃得起肉,1,25,16777215,bf095f34
2475.36700,打死,1,25,16777215,ecaf58cf
2413.43200,我去城外溜溜马,1,25,16777215,ecaf58cf
2400.70200,最后还不是打了一顿,1,25,16777215,ecaf58cf
1505.22900,战术拉远镜头,1,25,16777215,88df886b
1425.39200,疯狂招募,1,25,16777215,88df886b
1259.55700,无中生友,1,25,16777215,88df886b
1212.28600,贝贝厉害啊,1,25,16777215,88df886b
1159.45700,战术叹息,1,25,16777215,88df886b
1894.50100,曹操是因为自己也被官僚们排挤，所以对那些排挤的人会感同身受，也知道他们确实有真本领,1,25,16777215,ecaf58cf
948.37500,力王刘备,1,25,16777215,88df886b
918.82600,好工具,1,25,16777215,88df886b
819.51400,力王飞飞,1,25,16777215,88df886b
507.24400,你这鸟人,1,25,16777215,88df886b
458.88100,大宝备来了,1,25,16777215,88df886b
1104.17300,鲁智深：这我熟啊,1,25,16777215,31271f3f
436.42500,不如投了吧,1,25,16777215,88df886b
1525.23000,哈哈哈哈哈哈,1,25,16777215,d6095a36
1525.23000,哈哈哈哈哈哈,1,25,16777215,d6095a36
314.39600,刘禅哈哈哈哈,1,25,16777215,88df886b
291.72100,演员到位,1,25,16777215,88df886b
179.46500,我来认真看剧情的,1,25,16777215,88df886b
2580.43000,心痛啊,1,25,16777215,e4dea9b7
537.29600,刘备：哈哈，管你屁事,1,25,16777215,ecaf58cf
2581.90600,泪目,1,25,16777215,b597f749
14.33500,文艺复兴,1,25,16777215,31271f3f
1895.36100,有眼无珠,1,25,16777215,e4dea9b7
371.94000,杀我神将,1,25,16777215,e4dea9b7
182.13900,苍天已死，黄天当立,1,25,16777215,e4dea9b7
1761.59600,英魂所在，纵横如风,1,25,16777215,7eb7c75
