time,text,mode,size,color,user,likes
2380.361,公瑾：收到，马上接你下去,5,25,41194,bff1d7c4,0
2380.717,《笃厚恭谨》,5,25,15138834,58002bf0,0
0.259,本集将离去两位重要角色：（魏）曹操   （蜀汉）关羽,5,25,15138834,aacbdd41,0
797.551,玄德公唯一一次没听孔明的，也是唯一冲动的一次,5,25,15138834,f60795b9,0
473.498,老板现在的心情应该是又悲又喜,5,25,16707842,f706cb23,0
562.401,吕蒙：我不是我没有,5,25,16777215,760a40c1,0
797.851,这是刘备一生之中唯一一次没听诸葛亮的,5,25,15138834,f48ccb92,0
1406.194,历史上华佗在赤壁大战之前就去世了,5,25,15138834,b178cdc,0
797.491,这也应该是刘备唯一一次没有听诸葛亮的话了吧。。,5,25,16777215,50016143,0
0.359,历史上三国才刚开始，但我的三国结束了,5,25,15138834,5ad16a50,0
605.754,好家伙，直接跟大魏吴王同级了,5,25,15138834,5b6b71f5,0
542.743,这里有个细节，文武百官都连叫大王，唯司马懿让把木匣盖上,1,25,16776960,a137bbac,0
323.231,亮亮说的是“救荆州”，皇叔说的是“救云长”,5,25,16707842,b9230a9b,0
1161.484,华佗并不是中医第一个做手术的，史记扁鹊太仓公列传中也提到过外科手术的内容,5,25,16707842,e7be491e,0
406.654,张昭真乃神人也，有此良臣何愁东吴不灭呀！,5,25,15138834,5394677b,0
2150.574,“受命于天，既寿永昌”,5,25,16646914,4bbbe8db,0
2212.097,历史上《青囊经》是被华佗自己烧的,5,25,16707842,3a64c329,0
960.232,古树：爷修炼500年，还轮得到你造次？,5,25,15138834,54d64b6a,0
1816.311,徐州百姓：对对对，太对啦！,5,25,16777215,6f834fec,0
356.905,这个时候这种局势但凡是个正常人都不会杀关羽!,5,25,38979,226a22e7,0
302.524,那时候孙权也在派兵攻打刘封孟达,5,25,15138834,262b483f,0
1187.131,魏王何不杀之,5,25,16707842,bb1f7929,0
1172.283,华佗堪称华佗在世,5,25,16707842,bb1f7929,0
2171.06,翻译：坏事做多了，天也救不了,5,25,15138834,9e5458b2,0
2580.743,曹老板到死都很会享受,5,25,15138834,a7aebc64,0
1073.9,曹老板专业跑路二十年,5,25,15138834,a7aebc64,0
844.039,飞飞最可怜，就他一个人孤零零的哭,5,25,15138834,a7aebc64,0
383.117,你TM也知道啊！！！！！！,5,25,16707842,dd6fd1bd,0
179.867,此集标题：一集死三人,5,25,16777215,2692d434,0
1329.906,雷  区  蹦  迪,5,25,9033215,4b971f41,0
1293.202,你看华佗这作死的小眼神真不怪丞相（滑稽）,5,25,15138834,8e84e744,0
1286.482,阴  阳  怪  气  曹  老  板,5,25,41194,2512c61,0
8.479,这世界上最伟大的英雄走了，没错他就是英雄,5,25,15138834,a426367a,0
1775.823,贾诩：我看看什么配料,5,25,16646914,257f0952,0
2468.071,阿满，你此去安心也，汝妻女吾养之，汝勿虑也,5,25,16777215,ddb99244,0
954.911,先烤火 再泼水 反复几十次 不信它不开（doge）,5,25,41194,d8370514,0
555.52,死关羽吓倒活孟德,5,25,41194,d8370514,0
223.102,刘备黑化预警,5,25,15138834,4630752b,0
2501.242,脑溢血压迫视觉神经严重，失去视觉了已经,5,25,16776960,1d51ad19,0
436.856,《   上   厕   》,5,25,16776960,1d51ad19,0
1111.849,陈琳de檄文：“该我上场了”,5,25,9487136,7ac015b7,0
1788.542,孙坚、孙策、周瑜、程普、黄盖、鲁肃：Gui！！！,5,25,16777215,78f7ab01,0
1427.692,医者不能自医,5,25,16707842,a9b7f572,0
591.96,曹老板唯一一次迷信,5,25,41194,1873c722,0
979.854,曹孟德倒拔粗梨树（doge,5,25,14811775,e40641e0,0
368.434,对不起，但这个转场另孙权面目可憎了起来,5,25,38979,82b62760,0
2064.933,吴押狱就是后来的名医吴普啊,5,25,16776960,6af897f2,0
1361.436,这个歪头，我家猫不乐意也是这样,5,25,38979,c08ec2f6,0
2138.669,《一帧一个表情包》,5,25,16707842,11b493f9,0
1344.799,这可以理解，搁谁谁不怕，更何况当时感染了不得了,5,25,15138834,7265f841,0
1247.071,华佗：对，华佗活（,5,25,16707842,f7a240b9,0
2511.489,《不忘初心》《少年意气》,5,25,16707842,456a8901,0
1752.388,孙坚孙策气的从棺材里蹦出来了,5,25,16707842,456a8901,0
752.633,曹老板：不信谣不传谣！我对云长是真心的,5,25,16777215,4cff03ac,0
348.296,《三气刘备》,5,25,15772458,8822a469,0
1480.558,虎 扑 现 状,5,25,14811775,a40a0d75,0
261.18,关羽：我都死他奶奶孙子了消息才送到,5,25,16707842,89432259,0
1503.754,这就是为什么扁鹊比华佗技高一筹,5,25,16707842,246d12c5,0
740.606,亮子哥也是真的不容易 这种时候了还在保持思考,5,25,16776960,96c422b3,0
874.596,巧则巧已，为尽善也,5,25,15138834,636b68be,0
2551.379,曹操没有要求任何一个妻妾殉葬，还鼓励改嫁（如丁夫人）、考虑她们的生计,5,25,16707842,7967caf5,0
2334.285,曹冲：爸爸，你把我忘了吗？,5,25,16646914,1e9e2611,0
2400.656,仲达“我再忍六年的”,5,25,16707842,717a82a1,0
1268.068,华佗：掀起你的头盖骨,5,25,16707842,be062d62,0
645.991,刘备自己还只是汉中王，怎么封王，曹操可以挟天子,5,25,16707842,293133de,0
775.143,张昭：这和我想的不一样啊？,5,25,16707842,3758955e,0
807.518,这里劝住了，是张飞来让刘备彻底崩了,5,25,16777215,d1d2e573,0
431.067,孙策和周瑜在天上：我江东寄了,5,25,16707842,3740169,0
899.226,祠中有一缸，名为岳龙缸,5,25,15138834,f11d93be,0
818.706,这里刘备理智.但是三爷一死，就完全暴走了,5,25,15138834,701cfb9b,0
860.808,《走近科学》,5,25,16707842,585a951f,0
1006.943,鬼：自从孙策等无神论者死 后，我终于有戏份了。,5,25,16777215,e1b3a9cc,0
1095.933,华佗：何故害我？,5,25,15138834,1e8beffb,0
330.641,孔明已料到二爷没了，哪敢把话说圆啊……说救荆州已经不容易了,5,25,16707842,e0a0f14a,0
1876.237,孙策周瑜得被气活喽！,5,25,16707842,bbc1a17a,0
547.965,我感觉这里应该是曹操疾病晚期产生幻觉了,5,25,16707842,ecae63dd,0
1466.386,华先生烧的好厉害，快去请神医华佗,5,25,16707842,768842dc,0
621.193,最惨不过于，刘备他们连关羽的尸首都见不到，只能拜衣冠冢,5,25,16776960,6965bd09,0
468.198,操笑:“云长，别来无恙乎？”关羽首级忽怒目而睁，操惊骇,5,25,16777215,c4628474,0
464.957,被二爷打得要迁都的阿瞒厚葬关羽，真没对比就没有伤害,5,25,16776960,ceeef935,0
2205.506,如果《青囊书》没失传，那中国医学真的可以领先千年了,5,25,15138834,f48ccb92,0
2196.344,改编的不好，原著里他老婆没送饭，而且是把书当柴火烧了，才是妇人之见,5,25,15138834,e5beeaac,0
2105.307,侍女熟练的令人心疼,5,25,14811775,11fcdbb,0
573.503,曹老板：那你tm还送我这儿来！！！,5,25,16707842,dd0f743d,0
619.066,拍这段的时候，孙彦军老师哭晕了,1,25,16777215,2baa214a,0
409.465,东吴果真就只会出上不了台面的小计俩。鲁肃之后皆是鼠辈。,5,25,16777215,cac7df45,0
2190.983,烧了我就能少背一点了doge,5,25,15138834,54307c75,0
656.194,诸葛亮：nm的，荆州啊！！,5,25,15138834,8952ef74,0
841.508,今天，三爷也随二爷去了,5,25,16777215,4513f884,0
798.754,就在今天，陆树铭老师去世了，在三兄弟中是第一个走的，冥冥之中自有天意！,1,25,16777215,8432c663,0
1456.482,那些说开颅手术感染风险极大的是完全不了解中医的，在古代中医治病不是1就是0，根本没有现代西医的成功率，没有把握一个医者根本不可能说出开颅，更何况是华佗老先生。,5,25,15138834,48c51bcc,0
620.876,二爷:你是买绿豆，还是豆面？,5,25,16707842,17a2f7b7,0
678.952,丞相看起来像夫人〈〉,5,25,15138834,1942356a,0
628.675,《岂肯独活》,1,25,16777215,2af7f932,0
1308.55,早期医闹珍贵录像,5,25,16707842,226a22e7,0
2199.491,这鸟人，知道医学著作对于医师有多重要吗？！,1,25,16777215,15f9fdf8,0
910.183,曹老板没有任何对不住关二爷的地方，况且一生纵横沙场，岂能被吓，实则罗贯中使之然也,1,25,16777215,1a27b881,0
113.064,老骥伏枥，志在千里,5,18,15138834,f6f3d356,0
1837.543,这算是曹操最后的忠诚了。,1,25,16777215,8d0c3751,0
1606.308,靖妖傩舞！！！,5,25,38979,bba73e56,0
1167.541,关谷神奇；这个我熟,5,25,104601,b65300f0,0
2596.748,丞相一路走好,1,25,16777215,893c7f45,0
689.53,三界伏魔大帝关聖帝君神威遠鎮天尊,5,25,16707842,3279d354,0
1217.619,huanfeng：？勿cue,1,25,16777215,d908b768,0
760.42,当初诸葛亮很反感关羽守荆州，此人过于轻言生死非守城之将，但又怕跟关羽结怨没阻止,1,25,16777215,ecbb2153,0
716.906,刘封是被孟达忽悠了，他其实很忠心，主动回来领罪，诸葛亮怕他夺嫡还是劝刘备斩了他,1,25,16777215,ecbb2153,0
599.669,头疼出幻觉了,1,25,16777215,ecbb2153,0
2436.133,老曹自己早期就是靠摸金校尉发迹，演义早几集有,1,25,16777215,3a480a84,0
1483.476,名场面,1,25,16777215,d0042747,0
1435.095,医者难自医啊,1,25,16777215,241b702d,0
1125.695,许褚的老乡嘿,1,25,16777215,241b702d,0
438.374,江东鼠辈,1,25,16777215,52a6422f,0
375.079,张昭甜蜜的老狗月的，东吴九成馊主意都是他出的,1,25,16777215,219a0f82,0
403.346,把曹操当傻子的人都没有好下场,1,25,16777215,ee148792,0
366.203,跟我一起大声喊:东！吴！鼠！辈！遗！臭！万！年！,1,25,16707842,8cb2947d,0
2202.163,妇人之见,1,25,16777215,6c64a3a6,0
597.839,好演,1,25,16777215,2c1ac375,0
1217.216,亚军ad？,1,25,16777215,a5521f42,0
462.677,曹操气死了,1,25,16777215,b8b4c7ec,0
398.796,你砍头是什么意思啊,1,25,16777215,b8b4c7ec,0
194.516,跳过走麦城,1,25,16777215,ffb12ad2,0
2503.396,老板此乃何意？,1,25,16777215,7db22523,0
401.023,这个玩意儿啊啊啊啊啊啊,1,25,16777215,724150bf,0
394.423,孙十万,1,25,16777215,fd7f6643,0
1005.065,时迁视角！,1,25,16777215,7db22523,0
436.823,什么上策？这是上厕吧！,1,25,16777215,72609871,0
420.519,这带投大哥好像就没出过什么好主意,1,25,16777215,72609871,0
415.179,不是啊，孙十万你为什么外事不决要问张昭呢？,1,25,16777215,72609871,0
414.013,这什么鬼计策啊，直接把两帮人都得罪了！,1,25,16777215,72609871,0
555.616,为什么要看呢。。。,1,25,16777215,7db22523,0
468.902,太残忍了啊。,1,25,16777215,7db22523,0
2730.979,长江有意化作泪，长江有情起歌声,5,25,16777215,72609871,0
213.375,啊，曹老板也要下线了？？？,1,25,16777215,7db22523,0
192.957,啊，曹老板也要下线了？,1,25,16777215,7db22523,0
2660.042,从曹老板死了和刘皇叔在夷陵战败的那一刻起，三国就已经结束了。,1,25,16777215,72609871,0
1219.093,需1000万。,1,25,16777215,aa55474e,0
1115.734,我兽医华强劈瓜十年。,1,25,16777215,aa55474e,0
1102.834,需1000万。,1,25,16777215,aa55474e,0
450.691,东吴尽皆鼠辈,1,25,16777215,4bcf7bc2,0
674.422,军事的指甲盖也太好看了吧（bushi),1,25,16777215,c4e87de6,0
399.069,曹操：安敢杀我关羽,1,25,16777215,b3198bac,0
390.455,东吴快灭吧,1,25,16777215,b3198bac,0
369.896,孙权小儿快来受死！！,1,25,16777215,b3198bac,0
200.38,一想到这个船屁股可能有个螺旋桨就有点出戏,1,25,16777215,1bf6d28e,0
512.7,诸君细听 此处音乐乃是哭诸葛的变奏,1,25,16777215,a83fb265,0
2417.866,高陵已经开发好了,1,25,16777215,68cc6710,0
1226.996,脑中风？,1,25,16777215,272d55e8,0
606.674,曹操真的可以了,1,25,16777215,21f66f8a,0
543.154,我也被吓到了，二爷保佑,1,25,16777215,21f66f8a,0
500.154,曹操擒了关羽，会以礼相待，还是好吃好喝，即使关羽不服，曹操也不会杀关羽，唉,1,25,16777215,21f66f8a,0
893.095,哭到不能呼吸,1,25,16777215,7c42efeb,0
569.541,谁来与我同去,5,25,16646914,96cbe3ec,0
2007.052,这是胡生吧？,1,25,16777215,a7a12428,0
2543.309,眼镜已经看不见了,1,25,16777215,39308121,0
1666.979,中华什么时间的概念,1,25,16777215,771ea03b,0
1647.524,除夕,1,25,16777215,771ea03b,0
1623.766,驱邪吗、,1,25,16777215,771ea03b,0
1586.846,糊涂了啊,1,25,16777215,771ea03b,0
1546.439,华佗封神了吗,1,25,16777215,771ea03b,0
1245.375,华佗：不能,1,25,16777215,771ea03b,0
1132.829,华佗：？,1,25,16777215,771ea03b,0
1110.54,华佗,1,25,16777215,771ea03b,0
1036.036,不信邪,1,25,16777215,771ea03b,0
998.616,孟德何为,1,25,16777215,771ea03b,0
971.674,这个是马钧吗,1,25,16777215,771ea03b,0
645.213,关平死了，王平是谁？,1,25,15138834,6319c6e2,0
212.368,东汉末年的风渐渐散了,1,25,16777215,b56f14c7,0
382.808,真看不起东吴鼠辈,1,25,16777215,1052d2c4,0
2155.287,败家娘们,1,25,16777215,ec8dfe59,0
2473.982,交代后事,1,25,16777215,5c4c69a6,0
2532.034,曹老板最后表演一次18摸,5,25,15138834,f1a97f60,0
2427.96,今日曹操遗址博物馆开馆,1,25,16777215,db40cd77,0
1281.106,哈哈哈,1,25,16777215,4428df7a,0
582.482,蜀汉死的比活的更可怕,1,25,16777215,4428df7a,0
452.264,这一计连送三人、妙啊,1,25,16777215,4428df7a,0
1807.839,都想升官。曹操做了皇帝，他们就能加官晋爵,1,25,16777215,4a9ef588,0
1547.713,救了曹操只会死更多人,1,25,16777215,fe3ad27a,0
418.877,外事问张昭，东吴休亦,1,25,16777215,3d31bd58,0
403.797,深井冰 ,1,25,16777215,64cda594,0
795.163,其德昭昭，其行烈烈,1,25,16777215,c8634ac2,0
816.724,先把刘锋嘎了。,1,25,16777215,272da636,0
1163.645,腹腔镜,1,25,16777215,3ea7388b,0
350.93,不忍看下去了,1,25,16777215,3ea7388b,0
833.936,蜀国灭亡了,1,25,16777215,86959a1d,0
633.424,蜀国灭亡了！,1,25,16777215,86959a1d,0
1982.035,三国里，两个最受老百姓爱戴的于吉于神仙，还有华佗华神医，哎，结局令人悲痛,1,25,16777215,8bbd95ce,0
623.939,能被刘曹两家同时祭拜东吴何故不灭亡,1,25,38979,38140b55,0
419.539,可万一曹操看见关羽头颅一怒之下东吴亡矣。,1,25,38979,38140b55,0
