time,text,mode,size,color,user
2398.65200,笑得让人心酸,5,25,15138834,5b20ca8a
782.34800,《突然发现历史重大事件都是丞相和司徒》,5,25,16777215,bbfef7f1
1097.84300,这时候正好吕布回来了 意识到就是捅死董卓也跑不了 处于求生本能还是选择保命,5,25,15138834,1ad51642
969.82900,某这就将恩相杀之,5,25,15138834,f422d991
1371.07400,悬于东门,5,25,16707842,54d64b6a
1693.11900,陈宫：嗯，长得还行,5,25,14811775,575e91b8
645.95700,阿瞒的腮红加上碎花衫显得好娇俏,1,25,16777215,82550ba5
927.39700,《我们骑的都是赤兔，的卢，你骑马自达，怪不得迟到》,1,25,16707842,9c834786
1773.85900,成年人的崩溃就在一瞬间,5,25,16707842,bb1f7929
1448.95900,《小孩儿智捉魏武帝》,1,25,16777215,f88b82ff
1797.00400,因为我也想当丞相,5,25,14811775,a92fc0ba
636.00000,后来董卓一样遇刺，王司徒一样控不了局势，这时候曹操成功后续局势不会有任何变化,5,25,16707842,e6eb6c9a
406.53100,曹操：我的祖父是个宦官，诸位自愧不如,5,25,16707842,e6eb6c9a
1917.92800,这个是合理的谨慎啊 倒不是多疑,5,25,38979,33b33d94
597.61800,“我们用这把刀贿赂吕布让他杀了董卓”,5,25,16776960,f3e9ab50
609.01900,《借 刀 杀 人》,5,25,16707842,1e9e2611
1560.71500,《 先 规 起 来 》,5,25,16646914,92435a15
2276.60300,是要给阿瞒献刀（dog）,5,25,16646914,fb67d91c
1474.75400,皇甫丕、皇甫植、皇甫冲：父皇，你觉得你很幽默？,5,25,16776960,6930dc38
1257.11000,吕布反应慢了点，但还是他的智力巅峰,5,25,16776960,6930dc38
1133.14300,吕布难得动了脑子，觉得事情不对,5,25,16776960,6930dc38
1018.06900,董卓：这书上写魏武帝的天下被司马氏夺了，你说可不可惜doge,5,25,16776960,6930dc38
335.33300,十常侍：是蛋稀难保，危在蛋稀,5,25,16776960,6930dc38
261.34700,笑死，玉皇大帝根本就没宴请孙悟空（doge）,5,25,16776960,6930dc38
992.25900,《吕布使用手册》丁原著,5,25,16776960,216d6dcc
1988.51600,只恨财力不足,5,25,15138834,c50daa16
267.34900,曹老板的衣服好花啊哈哈,5,25,14811775,d7bd3a7
2137.16000,注意细节：老伯手在抖,1,25,16777215,a073b705
1861.65000,曹操：原来没锁啊,5,25,16777215,9e7ac67d
2011.03800,这句话，曹老板记了一辈子,5,25,16755202,bc4a9b0c
861.62000,老板：天意不绝炎汉！,5,25,15138834,48c28c02
2413.42500,这个背罪一语双关啊,5,25,16646914,1e9e2611
1423.08400,小孩达成成就【生擒曹操】,5,25,16776960,1e9e2611
1197.07400,吕布の疑惑,5,25,16777215,77564106
440.68600,王允：大家听到了，他不能反悔了！！！！！！,5,25,52480,e531aff7
628.26800,吕布:我是个大破绽,5,25,15138834,c20276f3
1784.02000,今宵愿与我同席共枕否？,5,25,16707842,87137b2d
849.66100,简称：全都摸鱼去了,5,25,16777215,be79fa0b
2190.53600,曹氏是保住了 吕氏灭门了,5,25,16707842,ece4c4d4
2309.80600,本身就是死里逃生，精神高度紧张，在碰上这种事做出过激反应很正常,5,25,16707842,1ad51642
1386.55100,看到没，视力好保命，要是我非得走跟前才能看清,5,25,9487136,d36fd523
388.51400,因为我突然想到一句话“爱笑的男孩运气不会差”,5,25,9487136,d36fd523
1051.94300,我以为他说:老猪略感倦乏啊,5,25,16777215,83678191
1429.71600,小孩差点一句话完结三国,5,25,15138834,1ad51642
1625.26300,添两笔改成董卓画像,5,25,16707842,16284fe0
2374.41100,其实，这里不仅仅是疑心，也说明曹操是个非常心狠的人，杀小孩也毫不犹豫,5,25,16777215,804918f8
1279.67400,三国演员：集体学骑马，红楼梦：学书画礼仪，西游记：集体学猴（狗头）,5,25,16707842,5998822d
1547.41400,曹老板：他没揭穿我，他心里有我,5,25,14811775,106fef49
1554.58900,《我并不怪你们》,5,25,15138834,270f61a6
1264.27400,李儒：我见吕布似有行刺之状,1,25,16777215,c2aa7890
1762.89100,《仅仅是因为我喜欢玩监禁》,5,25,16776960,1ebabba0
1334.04200,董卓：好委屈，从此不再爱了,5,25,16776960,1ebabba0
2362.73900,陈宫:五杀好容易,5,25,15138834,4c95c21
1854.09900,曹操:嗯？那么容易就开了？不用钥匙？,5,25,15138834,4e2440cb
2519.86500,不要乱教，这句就是《三国演义》原文，“宁我负人，毋人负我”这个出自《杂记》,5,25,52480,e79f9266
569.31000,翻译：站在道德最高点谴责,1,25,16777215,480645ec
410.48200,孟德：哭不死可以笑死董卓啊,1,25,16777215,fcf23b34
2186.88400,曹操本来就没得洗，也杀过无辜之人，也屠过城中百姓。人是非常复杂多变的，总体也算是功大于过，所谓罪在当朝，功在千秋。曹操一世枭雄勉强也算。有成就的人肯定非常复杂,1,25,41194,9e0848f2
2066.96000,其实曹操心中也有些愧疚，但是不能表现出来,5,25,41194,d22f77f
258.75600,这桃子看起来好噎,1,25,16777215,3d720846
485.62900,开灯呀,1,25,16777215,48229861
1308.25100,曹操刷声望成功。,1,25,16777215,112b37c0
917.63300,刺杀老夫，为何来迟呀,1,25,16777215,6814fa93
309.92700,偷袈裟啦,1,25,16777215,e70a131a
2479.11200,是这个道理。索性杀光不误前程,1,25,16777215,72ef618a
2351.30600,跟我一样 射手座,1,25,16777215,72ef618a
1129.08800,王允:？,1,25,16777215,180aa9c2
1098.46100,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,1,25,16777215,e1478365
1941.85400,吾欲把他的领土吞并于吾,1,25,16777215,5c0be1ca
1072.24700,见董卓hean声巨大,1,25,16777215,5c0be1ca
588.83600,大家快看，这就是轻敌。,1,25,16777215,3fc6bae9
346.33300,司徒无需多言，待我斩了这老贼,1,25,16777215,5c0be1ca
1854.90800,反清复明,1,25,16777215,c3222bd8
2401.27200,唉，血压高了,1,25,16777215,2c86c21e
2297.49100,搞清楚啊,1,25,16777215,2c86c21e
2007.02100,后世 再也看不到这种人了,1,25,16777215,2c86c21e
1840.20800,回亳州,1,25,16777215,76417fe9
2475.12200,问都不问，直接杀，真是可怜这一家,1,25,16777215,49636143
2400.33500,问都不问！,1,25,16777215,49636143
1092.45700,不敢刺杀的屑孟德,1,25,16777215,a01474dd
2122.70100,我闻琵琶已叹息,1,25,16777215,67cffee3
1424.02300,曹操：你礼貌么 老子这会才2~30岁你就爷爷,1,25,16777215,7b4be9a7
2626.95700,猪：恩公莫走，我无以为报，只好以身相许,1,25,16777215,3446eaeb
322.56900,诶 你特么骗份子钱是吧,1,25,16777215,7b4be9a7
2464.18200,好残忍,1,25,16777215,3a90d200
2088.47600,曹操的白月光,1,25,16777215,2c4537e6
622.52500,我笑周瑜无谋诸葛少智,1,25,16777215,294066eb
906.67600,弹幕筽,1,25,16777215,4f92b0f5
1328.80900,扎心了,1,25,16777215,68272629
1207.86900,云飞兄,1,25,16777215,706161a9
414.22600,曹操跟刘邦有血缘关系，他是汉武帝姐姐平阳公主的二儿子曹爽的后代，也是平阳侯曹参的后代。,1,25,16777215,29be344d
1782.15100,那自然是，这样这样，那样那样,1,25,16777215,489ba4b5
1368.53800,真像啊,1,25,16777215,489ba4b5
1260.78900,吕布表情实在太睿智了,1,25,16777215,489ba4b5
1211.90800,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,1,25,16777215,489ba4b5
630.82300,一天这么自信，又没成功,1,25,16777215,489ba4b5
387.69900,曹老板：烦死了,1,25,16777215,75e4c70e
379.84300,哭也算时间啊,5,25,16646914,3ce82416
322.55500,哭也算时间啊,5,25,16646914,3ce82416
2285.94700,老可怡人了,1,25,16777215,53aee8f8
2343.49200,弹幕能不能适度玩梗啊,1,25,16777215,c50a14ca
1909.99000,这谁来也得关门啊，聊这种事不关门不是找死？,5,25,16777215,a3b7bac
1411.73400,那是你爷爷我,5,25,16777215,a3b7bac
1418.40700,小孩：我祖上世食汉禄,5,25,16707842,9ac359ea
911.66100,伯约，何来迟也,1,25,16777215,ba57331c
1443.69500,你们抓曹操，与我孟德何干？,1,25,16777215,809c1bf2
1496.16800,自爆吧，吕将军,1,25,16777215,52ec1ae
1035.04900,abundant abundant abandant,1,25,16777215,52ec1ae
2494.13900,已经开始讨厌阿瞒了,1,25,16777215,e1eb0900
2115.58900,门前一栋平顶房,1,25,16777215,e03ffb2e
365.86300,曹老板慢慢黑化哈哈哈,1,25,16777215,d2130d38
2232.46800,曹操杀了老伯一家，陈宫不愿与曹操共去,1,25,16777215,b026df8a
1611.70300,此时诸葛亮还在琅琊呢，人家是正儿八经的世族，种啥地。,1,25,16776960,af62c1c9
2529.68100,冥场面,1,25,16777215,888aa926
1436.20700,陈宫出场,1,25,16777215,d5c3f511
1104.14400,是我，孟德无了。我睡着了你来献刀是吧？,1,25,16777215,e81cdca4
1449.11400,曹操半生之敌出现,1,25,16777215,99399daf
1162.19400,吕布看到了，但没有说破,1,25,16777215,99399daf
1034.95400,董卓八点血，不太好秒,1,25,16777215,99399daf
691.63900,然而确实没成，最后还是王允自己搞定了,1,25,16777215,99399daf
211.53200,刺客曹操,1,25,16777215,7b60492b
1855.97400,陈宫：是流樱，我用了流樱,1,25,16707842,605c8c9e
1607.82700,一狱吏足矣,1,25,11890,c7f6f41d
2413.22200,呜呜,1,25,16777215,1bfb9fc8
2246.07000,半夜杀猪,1,25,16777215,1ff646ee
1839.54200,我要当盟主！,1,25,16777215,1ff646ee
809.33900,蓝衣服背影好美,1,25,16777215,1bfb9fc8
372.39600,丞相何故发笑？,1,25,16777215,afc36c9c
1027.86700,你搁那晃悠啥呢,1,25,16777215,66d1793b
453.99100,卧槽！这年轻人,1,25,16777215,66d1793b
302.96800,孟德：死老头这是要搞什么,1,25,16777215,66d1793b
2468.63100,我特么心态崩了呀,1,25,16777215,e0d61593
1374.07700,太像了,1,25,16777215,e0d61593
2241.33400,唉，要杀猪的话应该提前给曹操说一下,1,25,16777215,75b3ae6e
1604.18000,这确实有几番真实的感觉，这部局确实良心,1,25,16777215,75b3ae6e
1351.43600,曹贼，你欺骗了我的感情,1,25,16777215,75b3ae6e
1168.16900,这匹马确实不错,1,25,16777215,75b3ae6e
767.46300,孟德穿的什么玩意？,1,25,16777215,111c9425
1089.43400,曹操怂了,1,25,16777215,75b3ae6e
907.98800,说实话，现在的老曹肯定慌的一批,1,25,16777215,75b3ae6e
1485.00000,你不是姓夏侯吗,1,25,16777215,3731aa51
1312.42300,单身狗的优势，，笑死我了,1,25,16777215,85df2d61
1330.59900,快跑要死了,1,25,16777215,fbfc6255
2095.43600,吕公：阿瞒别来！,1,25,16777215,6e35ae3a
1956.95600,俺也一样,1,25,16777215,6e35ae3a
1537.42000,曹老板，攥紧我的小拳头，卖个萌，好不啦,1,25,16777215,23bbb481
2391.30300,立誓今生封你为王，用我热血为你封疆,1,25,16777215,7774f985
671.19600,翻译:下次还敢,1,25,16777215,a672bb34
373.39700,曹老板:信不信我败走赤壁的时候还敢这样笑,1,25,16777215,a672bb34
299.27600,司徒滑蛋,1,25,16777215,a672bb34
291.39700,咋还打鸣了呢？（本山音）,1,25,16777215,a672bb34
1466.79000,复姓皇甫,1,25,16777215,d01bc83a
2345.53200,猪:是孟德公，孟德公来救我了！,1,25,16777215,41a36107
924.96600,牛壁，可以白嫖一匹马,1,25,16777215,d01bc83a
728.52800,王允这还请曹操来,1,25,16777215,d01bc83a
1543.12900,当然是公诉他啊,1,25,16777215,a37903c3
1151.47100,犹豫就会败北,1,25,16777215,35f2885e
946.57200,"别人开Benz，rollsroyse,你开马自达当然迟到了",1,25,16777215,a37903c3
1523.29400,李建义老师？,1,25,16777215,169d0b45
281.49500,我想跳舞！！！！,5,25,104601,3e9b054f
1487.03200,皇甫嵩,1,25,16777215,17cfcb0c
2265.55300,磨刀霍霍向猪羊,1,25,16777215,4b92a953
1781.03200,谜语人,1,25,16777215,a22006b7
1834.42900,曹操：我回老家撒娇,5,25,16707842,18a8daed
1776.99900,捆绑起来,5,25,16707842,18a8daed
1344.95700,同谋之人（字奉先,5,25,16707842,18a8daed
936.46600,花花，奉先花,5,25,16707842,18a8daed
672.57200,曹老板头是真的大,5,25,16707842,18a8daed
658.23600,孟德尔,5,25,16707842,18a8daed
648.59400,假说演绎法,5,25,16707842,18a8daed
369.29800,你在笑疯狂的人是我,5,25,14811775,18a8daed
186.55700,孟德献刀：指遗传题,5,25,38979,18a8daed
2475.36600,斩草除根,1,25,16777215,684f6288
2106.73600,死神来了,1,25,16777215,251346f7
2511.15600,爱笑少年黑化成功,1,25,16777215,54f0bf12
2383.43600,黑化：++100%,1,25,16777215,54f0bf12
1428.54000,666,1,25,16777215,88416e5e
2565.22000,告诉我们不要随便裸辞,1,25,16777215,ccce7f80
2076.41100,危,1,25,16777215,fde14fd
692.75000,叠个千纸鹤，再系个红腰带,1,25,16777215,ccce7f80
926.50400,只因你太美,1,25,16777215,394f9a9e
1850.84600,密码正确,1,25,16765698,4ed90bd1
2282.60600,正史里大概就是要杀曹操立功,1,25,16777215,a2e0946e
1128.66900,动作太慢了,1,25,16777215,8595e59e
2570.20900,老三国这里，陈宫也是意难平啊,1,25,16777215,329871f9
1082.31200,倒头就睡，真好,5,25,15138834,608388fe
2517.20700,这句话出来，曹操就永远是枭雄。而非刘备那种英雄,1,25,16777215,329871f9
2552.62600,历史上好像根本没这段,1,25,16777215,79b90aeb
2451.71800,这段我心里真的过不去,1,25,16777215,329871f9
825.10900,q,1,25,16777215,244efcf4
825.10900,q,1,25,16777215,244efcf4
2287.51000,问啥不先问个清楚再决定杀不杀,1,25,16777215,329871f9
964.70900,有一说一，董卓对手下没的说,1,25,16777215,329871f9
1912.97000,陈宫是群雄的,1,25,16777215,3aeab63e
1894.95000,哎，老乡！,1,25,16777215,72ef618a
2507.72800,孟德【黑化版】,1,25,16777215,34352b74
2472.86900,陈宫(*꒦ິ⌓꒦ີ),1,25,16777215,34352b74
2351.63400,我要是陈宫也一辈子忘不掉这事,1,25,16777215,34352b74
2341.92700,吕伯奢一家实惨TAT,1,25,16777215,34352b74
1927.59000,大声密谋,1,25,41194,42dd23ef
791.32700,汉征西将军曹,1,25,16777215,4aa544fd
960.06100,这马说送就送,1,25,16777215,9d936426
1786.24800,你到底想怎样,1,25,16777215,7c8a069
1916.49900,这里是谨慎，不算多疑吧,1,25,16777215,deeb0ec8
476.18500,其他人散席,1,25,16777215,7c8a069
1595.19100,都是曹家人啊,1,25,16777215,3ba19762
801.98300,李儒：门口蹲会儿,1,25,16777215,7641addd
1203.29900,溜了溜了,1,25,16777215,6be3747a
1090.11000,孟德读条还是慢了点,1,25,16777215,6be3747a
1090.59100,孟德读条太慢被打断了,1,25,16777215,6be3747a
1012.64800,此贼面善，未可轻动,1,25,16777215,6be3747a
937.43300,奉先，把赤兔给孟德,1,25,16777215,6be3747a
619.82900,爱笑的男孩运气不会太差,1,25,16777215,6be3747a
468.79600,借我貂蝉一用,1,25,16777215,b8ebf51d
2545.02100,我都是通缉犯了，我哪还有心思顾这么多,1,25,16777215,1e7b51e2
2472.56900,果然是天意，造化弄人啊,1,25,16777215,1e7b51e2
2136.51300,老伯，手抖干嘛？甚是可以,1,25,16777215,1e7b51e2
1117.13800,老三国就是道具太拉跨,1,25,16777215,66e4945d
2021.70000,若不是多疑，孟德兄是不是早就凉透了,1,25,16777215,1e7b51e2
873.82200,只因,1,25,16777215,f2996e3d
2561.43800,陈宫离去，若率众来追，我必遭其祸，不如。。。,1,25,16777215,5b028d5f
1480.53200,这构图真是漂亮。,1,25,16777215,a4288dcc
1204.93300,吕布:糟了，要长脑子了。,1,25,16777215,a4288dcc
2024.48500,这一拜，生死不改,1,25,16777215,502f240a
1230.81700,说明你们都不如曹操啊,1,25,16777215,3ab0d029
756.28700,弹幕呢,1,25,16707842,7e680cf2
329.31800,不是上集之前在渤海吗,1,25,16777215,d0dffafe
881.54400,此处删减片段，曹操撸猫,1,25,16777215,31ac3f6a
2504.87000,分手吧，孟德,1,25,16777215,bc2a469
2305.63200,你俩打不过？,1,25,16777215,1b7536e4
2374.86500,五杀好容易,1,25,16777215,bc2a469
1774.26800,谜语人,1,25,16777215,1b7536e4
1872.63500,小曹懵了,1,25,16777215,bc2a469
1153.88800,要是荆轲就直接拼命了,1,25,16777215,1b7536e4
2485.92700,除恶务尽,1,25,16777215,3640ce85
1087.50600,可叹，落叶飘零,5,25,38979,dca310ea
1086.62600,可叹，落叶飘零,5,25,9487136,dca310ea
1366.71900,曹操一直在京城，董卓才来多久？肯定不知道啊,1,25,16777215,28a9680c
1205.11700,吕布：我的人头还想抢,1,25,41194,57ffee6b
2389.69200,你心态倒是不错,1,25,16777215,ad9e9660
2426.16000,杀人诛心,1,25,16777215,b04a9cdb
253.26300,貂蝉上线？,1,25,41194,42dd23ef
648.67100,.0,1,25,16777215,1273953e
1915.72800,并非多疑，是心细谨慎,5,25,15138834,99cdb32
1308.60600,曹操估计是这一次行刺后有阴影了，所以以后睡觉的时候都不许人靠近,1,25,15138834,a7c69313
1490.42700,这个不是季昌明嘛？季检察长哈哈哈哈哈哈哈,1,25,16777215,620e12bc
303.20000,曹老板：什么逆天开哭,1,25,16777215,b3072053
2475.49200,畜生啊,1,25,16777215,f37dbec0
2409.66600,真的难受呀,1,25,16777215,f37dbec0
1539.31600,选c,5,25,16646914,eb370dfe
821.28100,那年 我双兜藏刀 不知道什么叫做对手,1,25,16777215,d4b4ceb4
2675.41200,啊～～～～～,1,25,16777215,546fc5ae
990.09700,C语言程序设计基础,5,25,16646914,eb370dfe
1399.59700,东汉早期人贩子,1,25,16777215,5470498b
400.49500,曹操：你祖宗！！,1,25,16777215,b6e6b032
261.78100,右边的寿桃：我TM为什么看起来像一坨那啥,1,25,16777215,b6e6b032
832.21300,李儒是董卓的女婿，不会疏远，倒是吕布真的被疏远了,1,25,16777215,7f4f2516
1895.80600,诓服汉室,1,25,16777215,339deb44
1018.68300,《写的什么玩意》,1,25,16777215,a48bd55a
899.19500,后面就这么吓阚泽的,1,25,16777215,a48bd55a
2566.79900,你大爷的，哈哈,1,25,16777215,fa91f403
2489.37900,这也不是真实历史啊,1,25,16777215,fa91f403
2477.03900,罗贯中编的,1,25,16777215,fa91f403
1968.91400,大明也亡了,1,25,16777215,fa91f403
1547.45400,上梁山吧,1,25,16777215,fa91f403
1343.23400,吱吱吱吱吱吱,1,25,16707842,fa91f403
1333.49400,吱吱吱,1,25,16707842,fa91f403
1145.52100,这里其实注意一点，吕布回来可以说是曹操停手的主要因素,5,25,16740868,f19504c6
1108.66900,罗贯中你可真能编呢，哈哈,1,25,16777215,fa91f403
1034.12700,哎，其实想想，曹老板这个时候还是纯爱战士：）,5,25,52480,f19504c6
992.27300,喝酒看书是吧，明明是喝水啊,1,25,16777215,84f5a608
377.08100,我笑周瑜无谋 诸葛亮少智,1,25,16777215,7d0d3ec4
1048.17400,《离散数学》,1,25,16777215,42ba932a
2134.27500,老伯手抖十分写实,1,25,16777215,5cb42c93
629.73200,大男孩,1,25,16777215,b3f562c0
629.73200,我是阳光开朗,1,25,16777215,b3f562c0
1779.03200,爱一个人需要理由吗,1,25,16777215,93219f78
184.18700,古有荆轲献匕，今有孟德献刀,1,25,16777215,de48b15b
480.56600,曹操：其实我是董卓派来的,1,25,16777215,1b7536e4
1801.56700,你想要我怎样要怎样,1,25,16777215,20e99b02
1132.79700,比利时FN公司制造，出厂就是一堆，一雄一雌,1,25,16777215,ee66d00
556.98100,还需以武略寄之,1,25,16777215,6bf18602
1893.97700,东郡对,5,25,10546688,cb72e77f
1850.46000,啊？,5,25,10546688,cb72e77f
1788.66500,我知道你很急，但你先别急,5,25,10546688,cb72e77f
1669.82700,《恨》里面这时候诸葛亮和夏侯渊在一起,5,25,10546688,cb72e77f
1614.33600,诸葛亮就是刚才那小孩儿,5,25,10546688,cb72e77f
1589.92000,年轻就是不一样,5,25,10546688,cb72e77f
1460.03600,其实这个孩子是诸葛亮，你们看年纪是不是差不多,5,25,10546688,cb72e77f
1451.46400,这孩子可能是诸葛亮,5,25,10546688,cb72e77f
1431.04600,小孩白嫖了一匹马,5,25,10546688,cb72e77f
1396.04800,李儒这个智力水平直逼诸葛亮,5,25,10546688,cb72e77f
1368.77900,李儒真的好聪明啊,5,25,10546688,cb72e77f
2030.31600,这一拜、、,1,25,16777215,1995e282
607.34800,前车之贱啊,5,25,15138834,9eec46bd
647.86300,前面的没事吧 不是所有朝代都是丝绸啊,1,25,16777215,ec55bd30
2138.55500,不说还好,1,25,16777215,43069ae8
2560.02200,体验卡时间比关羽还短,1,25,16777215,d5d99df1
2414.81300,陈宫体验卡到期,1,25,16777215,d5d99df1
2747.67900,因为陈宫不会,1,25,16777215,afb3bef
2093.40800,陈宫体验卡即将到期,1,25,16777215,d5d99df1
1157.99100,曹操不跑董卓压根就不会当回事,1,25,16777215,12805819
575.07900,袁绍是汝南的，颜良文丑才是渤海的,1,25,16777215,12805819
1609.35600,爬墙走,1,25,16777215,174bd5e6
1492.09600,季检察长,1,25,16777215,174bd5e6
1214.38300,打小报告,1,25,16777215,174bd5e6
650.35300,所以后期曹孟德说自己梦中好杀人,1,25,16777215,174bd5e6
2009.58300,拜为义父,1,25,16777215,fe192275
1921.32200,只恨财力不足,1,25,16777215,fe192275
269.28700,吾儿奉先何在？,1,25,16777215,4e7dc8bf
2303.94400,曹操字多疑,1,25,16777215,2d797f47
1510.29900,黄圃孟德,1,25,16777215,2d797f47
1266.11800,黄浦上线,1,25,16777215,2d797f47
932.73200,翻译过来：你开马自达当然塞车啊,1,25,16777215,d5d99df1
928.40300,塞车,1,25,16777215,d5d99df1
1781.55600,病娇是吧,1,25,16777215,93c5391f
387.77500,我想起开心的事情,1,25,16777215,d5d99df1
1413.22300,那是曹贼,1,25,16777215,654c9cef
2350.47800,阿瞒救猪哈哈哈哈哈哈,1,25,16777215,1f062137
1431.37400,哈哈哈哈哈哈哈哈哈哈,1,25,16777215,1f062137
1142.18600,这个裤子好看啊哈哈哈,1,25,16777215,1f062137
234.07400,人呢,1,25,16777215,22400b0e
2513.17800,此事之后，你可能安然入睡否？,1,25,16777215,225dbd81
2134.74000,这是苹果吗,1,25,16777215,a3ae8a16
1889.04400,《危》,1,25,16777215,225dbd81
2489.04200,陈宫：你这战斗执行力没杀死董卓？？？,1,25,16777215,8db1c61e
2389.89900,刚入宫的曹操已经死了……,1,25,16777215,2ecb7f7c
1626.25000,111,1,25,16777215,71d8abc2
2338.72800,？？？？？？？？？,1,25,16777215,52942ffe
1899.53400,老乡,1,25,16777215,52942ffe
1962.19400,牢中对,5,25,38979,e550f408
1385.77200,西华,1,25,16777215,52942ffe
1425.10600,笑死我了,1,25,16777215,26a673cf
377.35700,曹操：我要去告密，发财了,1,25,16777215,f4ec652b
389.62700,丞相何故发笑,1,25,16777215,4e99964b
2599.11500,194年：反董卓联盟,1,25,15138834,9689e83a
307.88300,那时候的人真厉害啊，说哭就哭,1,25,16777215,650e6e
2284.63900,唉。,1,25,16777215,63ace648
2537.86400,史书三国志里是没有天下俩字的,1,25,16777215,ab74bdf3
959.08600,《桌上是砚台，那时还没有这种手机》,1,25,16777215,397402f9
2315.43800,这事历史上不存在，是小说抹黑曹操的,1,25,16777215,f5da02f5
2301.94300,这事历史上不存在，是小说抹黑曹操的,1,25,16777215,f5da02f5
2293.87600,这事历史上不存在，是小说抹黑曹操的,1,25,16777215,f5da02f5
290.25800,我的宝贝袈裟,1,25,9487136,fb00f154
1456.21000,捉放曹,1,25,16777215,66ea8fe6
995.82600,《孟德献刀》,5,25,16707842,d8fd4758
1534.74900,曹老板的表情，好好玩,1,25,16777215,1f5781c
2343.04800,三国最大bug，猪为什么不叫！！！,1,25,16777215,2c4b461b
2521.29000,太狠了,1,25,16777215,2bd50256
503.61900,曹操涂了腮红,1,25,41194,66e4de81
0.00000,‘？,1,25,16777215,7f6602cb
459.17200,立马变脸,1,25,41194,66e4de81
434.81800,wodbb哼,1,25,41194,66e4de81
183.57600,你方唱罢我登场,1,25,16777215,f8f9ea16
772.01500,关公，在上！,1,25,16777215,8341951e
2319.46100,演员演技绝了，明显在犹豫，但是理性告诉他必须下手，闭着眼睛把剑捅出去了,1,25,16777215,d93ff75d
490.89600,其实就是拉一下开关，下人在从另一边把门打开哈哈,1,25,16777215,308d4fb1
2405.13600,杀董卓都没这么果断,1,25,16777215,b3ae512a
1536.73900,这不老季嘛,1,25,16777215,b3ae512a
1442.19700,马：我免费啦！,1,25,16777215,3b700106
2495.03000,无情无义之人,1,25,16777215,605caf81
747.42300,不一定成功，但必定遇到陈宫,1,25,16777215,51423784
