time,text,mode,size,color,user,likes
376.036,真有这镜子，现藏于武汉博物馆，国家一级文物,5,25,16777215,2f0b6692,0
1516.196,亮亮：？？？瞎说，我那是活不过他,5,25,9033215,71099a15,0
777.399,来自宾夕法尼亚州,5,25,15138834,2ed7888a,0
2586.026,往这儿一站太帅了,5,25,15138834,21b3302a,0
926.865,懿  学  奇  迹,5,25,41194,d12a1db9,0
2345.366,以及西凉马腾,5,25,41194,3d766dfb,0
1885.46,诸 葛 孔 明,5,25,16777215,7a52d446,0
929.483,中气十足！铿锵有力！！,5,25,15138834,585a951f,0
222.149,《  光  速  去  世  》,5,25,16765698,f8726287,0
2041.896,孔明：阿其那 塞思黑,5,25,16707842,b0258082,0
2002.007,智囊：鲨匕 我服了,5,25,16776960,2085887b,0
1194.618,《企 业 文 化》《一 脉 相 承》,1,25,16777215,5db0a75e,0
2211.626,司马懿其实也替智囊可惜,5,25,16777215,50ff64d4,0
907.623,反身说一句：看！诸葛亮！,5,25,16777215,6ab995c5,0
1522.683,司马懿：吾头在否,1,25,16777215,91bae539,0
1439.116,鹿：“救我者，魏使也”,5,25,10546688,a34025b5,0
1674.383,《别无他意》,5,25,15138834,f48ccb92,0
1489.048,《庸人自扰》《胆小如鼠》《扫兴》,5,25,15138834,f48ccb92,0
2572.195,孔明，周瑜，鲁肃：终于有人陪我们搓麻将了,5,25,38979,acbf0aef,0
1759.057,刘备：这样的儿子真的存在吗,1,25,16777215,628fe9ee,0
287.748,记住这个地方，司马三父子有心事都喜欢在这儿转,5,25,16707842,c845ec93,0
1721.428,本初：别想了，我教你判断题怎么全选错,5,25,16646914,49168b95,0
1360.176,乖巧↓,5,25,16707842,f29f8519,0
2453.052,洛水：让你乱发誓,5,25,16707842,77e8d929,0
813.385,侍女:见多了，这老头就得配合,5,25,16777215,405a3228,0
657.831,司马懿说明了干事业要有一番好身体,5,25,15138834,9cac1838,0
1782.933,昭弟：啊这，爹我昨晚上也没睡好来着,5,25,16777215,10d75c46,0
840.253,谁还记得魏老师演的爱情公寓,5,25,16707842,957cfd01,0
951.91,《病 到 如 此 地 步》,5,25,41194,5d947f0f,0
1598.257,智囊：？？？,5,25,16646914,716dd4b,0
669.247,司马懿也是家里老二，司马朗∶我二弟天下无敌,5,25,16707842,293133de,0
1048.423,魏延：这个我熟啊,5,25,15138834,6984a9f6,0
2070.696,噌的一下，窜进镜头。。。,5,25,15138834,e374136a,0
937.177,甚至感觉年轻了两岁,5,25,16777215,4807921f,0
227.508,详  略  得  当,5,25,16776960,46269ea0,0
