time,text,mode,size,color,user,likes
1297.808,遥想公瑾当年，小乔初嫁了，使我不得开心颜,5,25,65280,8e971bad,0
2342.6,血压之升高兮，抡吾剑欲砍人。,5,25,16707842,12005b31,0
2595.619,他做到了，千古功绩那集帅炸,5,25,16707842,2eb4571,0
891.056,《我们的法兰西岁月》,5,25,16707842,c279584f,0
2389.202,意思是：要不你先把大寡妇送过去，没准一乔足矣！,5,25,16707842,824d7f59,0
1868.668,狐狸亮：没关系我有宝备,5,25,41194,cd885744,0
2619.589,注意是吐露，这一晚上主题就是套话而已，诸葛亮并没有能力使周瑜改主意。周瑜亦是有主见之人,5,25,16707842,4193d636,0
1166.104,国太:没事我求神仙了，曹操打不下来,5,25,38979,3de1c6e0,0
1416.114,张昭:我们法兰西真的太厉害了,5,25,16777215,a27fb2bb,0
1398.403,嘟嘟，我法兰西比袁绍如何？,5,25,15138834,b5d8e86e,0
233.543,上面的，苏轼写这首词之前一直是形容诸葛亮的，借也是周瑜借的,5,25,15138834,47eb7bf8,0
882.328,法  国  大  臣,5,25,16776960,70b4b279,0
1663.954,三 气 周 瑜,5,25,16707842,b137eef3,0
2325.647,孔明の得意,5,25,8700107,ebcecc1c,0
1750.789,小乔:傻了吧，我是预言家,5,25,16707842,35d844b0,0
1191.443,孙策：“哦，原来我是太夫人”,5,25,16777215,a299fd35,0
1200.87,周瑜：“小兔崽子连我也能忘记？？”,5,25,16777215,a299fd35,0
2321.681,亮子真的太像狐狸了,5,25,16707842,75c95747,0
2576.232,孙策：没事，你也快来陪我了,5,25,16765698,b18dcbd3,0
805.63,《谈笑间，曹操灰飞烟灭》,5,25,16777215,7b11b8f1,0
543.422,孔明的底牌是战略，以此来让东吴放低姿态罢了,5,25,16707842,246d12c5,0
2404.034,牵手成功～,5,25,16777215,cf1c2f60,0
343.484,威震海内，嗦橡皮泥！,5,25,16707842,64013522,0
828.667,鲁萌萌の认可,5,25,15138834,2c4f4ef0,0
1701.188,诸葛瑾：跟诸葛亮意见一样以后就混不下去了,5,25,16707842,8a1315d0,0
2322.086,这个表情简直就是个小狐狸啊！,1,25,16777215,f7218fb,0
