time,text,mode,size,color,user,likes
1151.698,关羽：这操作好生熟悉,5,25,15138834,f33453da,0
1156.429,完了，他们是一伙的。7,5,25,16777215,fd5c97e5,0
483.906,刘玄德怒摔二夫人,5,25,16646914,1740531d,0
1656.021,此时，大哥已经被农民伯伯抓住，曹老板正前往搭救,5,25,16707842,ab3960ae,0
896.317,追星典范——周仓,5,25,9033215,998b0cba,0
2224.889,关将军～～～～关将军～～～～,5,25,16646914,68df3a31,0
1414.007,这句今又来赚我，已经说明张飞并没有自信能逃过关羽杀机,1,25,16777215,f24fdb34,0
2041.45,关羽:我TM真不如呆在曹老板那里算了,5,25,52480,5d248856,0
1049.15,他甚至能从关老爷手里随便把大刀骗走（doge）,5,25,16777215,246d12c5,0
1047.823,周仓巧夺偃月刀,5,25,16777215,f2b048c8,0
1979.149,《 武 器 A 》,5,25,38979,a27b0fb5,0
1189.329,飞飞公主：我是一个没有感情的打铁机器，因为我失去了Giegie,1,25,16777215,cdaf49d6,0
2548.944,赵云唱歌的笑死我了哈哈哈哈哈,5,25,16707842,9b13ddc,0
1366.504,张飞：可有丞相通关文书？,5,25,15138834,f76df15f,0
1648.567,关羽：哈哈哈哈，咱们偷玉米跑出来了，大哥腿短被捉住了！,5,25,52480,85ced34e,0
2601.671,萌新不懂问下，这里子龙是负责唱还是抗音响（doge）,5,25,16777215,6ca73fab,0
1040.791,廖化：卷起来了！,5,25,16707842,5ae99f2c,0
1480.539,关羽：我们之间已经隔了一层可悲的厚障壁了,5,25,52480,a4f8cdab,0
2127.933,是TM！是TM！,5,25,15138834,d48ce124,0
2385.392,周仓:老子想发作但他们都好高兴的样子咋办,1,25,16777215,e229f904,0
1703.728,公开处刑,5,25,15138834,b38d2a27,0
1138.473,《法  外  狂  徒  张  三》,5,25,16776960,d4f7f287,0
2332.134,周仓：行了，三枪白挨了,5,25,16707842,f869d7e1,0
1610.951,蔡阳：我活着影响你们感情了？,5,25,15138834,2cb175b5,0
2356.583,公孙瓒：大号被封了，只剩小号了，id，MC子龙,5,25,15138834,dc783bc8,0
