time,text,mode,size,color,user,likes
362.398,这个用刀挑袍的动作就说明关二爷已经和曹操恩断义绝了,1,25,16777215,11462710,0
1167.305,甘夫人：二叔你脸红得像关羽,1,25,16777215,7bef648c,0
1162.343,箭上有毒，全剧终,5,25,15772458,b8d987a0,0
756.241,关羽一身绿，一看就是邮政,1,25,16777215,ca4cc7b4,0
2109.886,二爷：不如回去砍了王植吧,5,25,16777215,7b4d18c6,0
2466.167,刘  延 ： 成  功  存  活,5,25,10546688,d4f7f287,0
1611.518,【帅 是 真 的！没 收 进 鞘 也 是 真 的】,5,25,16711935,d4f7f287,0
1907.996,好家伙关羽给我送过信这事能吹一辈子,5,25,16777215,6eaef838,0
870.482,雷   区   蹦   迪   王,5,25,16711935,d4f7f287,0
2455.188,真的要是每个人都这态度，关羽第一关都过不了哈哈哈,5,25,15138834,e82252ac,0
950.02,正当防魏,5,25,52480,aa7ad12e,0
2463.381,您的将领【刘延】存活成功,5,25,15138834,c9f59dae,0
1063.321,你必须先攻击带有嘲讽的大刀,5,25,15138834,51d63911,0
1125.705,曹老板:你敢伤他！！？我都没舍得动他,5,25,9487136,80fdb788,0
973.823,甘夫人真实想法：我老公什么神仙能圈得住这种英雄,5,25,15138834,d12969b6,0
309.993,哈↓哈↑,5,25,15138834,1c9a2c8d,0
1887.638,【支 线 任 务 触 发 ，已 更 变 剧 情 推 动 】,5,25,10546688,d4f7f287,0
1739.025,大宝备：聪明勇敢有力气，我真的羡慕我二弟,1,25,16777215,fde95dd,0
2572.299,秦琪 变 三 人 禾 王 其 了,5,25,38979,54b66deb,0
2065.051,小兵：关羽也是我们的偶像，看见又如何,1,25,16777215,d5f5f4ea,0
851.916,主要是二爷怕曹老板反悔，怕过不了关，所以有些急躁,5,25,16707842,a7caa2f0,0
326.417,阿瞒：我忍住没哭！,5,25,41194,5b51bf8c,0
603.687,廖化是蜀汉后期，能上阵为数不多的人了。廖化是很有能力的将领，先锋不是一般人可以担当的,5,25,16646914,3f20e352,0
1141.565,长嫂如母,1,25,16777215,eeec0bc0,0
1018.396,出示健康码和24小时核酸证明,5,25,52480,1ff5792c,0
986.426,神tm马其顿防线哈哈哈哈哈,5,25,16777215,37368640,0
1714.577,二爷好暖,5,25,15138834,c5596a3e,0
2534.643,《比不了，放箭！》,5,25,15772458,8822a469,0
2585.107,嫂嫂：他好帅,5,25,16777215,a93c350,0
591.096,廖化：化飘零半生，未逢明主，公若不弃，愿拜为义父！,5,25,16777215,7c65cf5c,0
884.997,《吹胡子瞪眼》,5,25,16777215,5b2febe4,0
1295.083,卞喜→下喜,5,25,16707842,1b36dc95,0
1463.245,这位高士也是后面关羽死后，超度关羽成仙的人,5,25,15138834,2cb175b5,0
1186.948,关羽：此处，是否有白骨精出没？！,5,25,15138834,2cb175b5,0
635.889,你把大哥吹死了！！！,5,25,16765698,e9a86211,0
650.719,二爷的肯定,5,25,38979,19a4dede,0
1685.291,欢迎来到副本：怪树滩之诸葛妆神,5,25,16646914,1e9e2611,0
1223.464,卞喜要变下喜了,5,25,16646914,1e9e2611,0
523.776,关羽:我特么就说句话的功夫，夫人就被劫了？,5,25,38979,daeebbdc,0
182.119,正常工作：孔秀、韩福、孟坦、卞喜、王植、秦琪        关羽路过：​孔乃、韦福、皿坦、下喜、土值、禾琪,5,25,16707842,9060a22e,0
2314.076,论德国佬当年在东边遇到了什么,5,25,16765698,7a45f521,0
368.808,他收了，他心里还是有我的,5,25,38979,3e56e3bb,0
837.708,将军此去须有手机绿码，行时匆忙，不曾核酸~,5,25,52480,fd2e7c5,0
340.186,瞒子但凡会点大宝备的哭泣技能,5,25,16776960,96c422b3,0
2421.089,刘廷:“你猜前面几个怎么没的”,1,25,16777215,c4dbe63f,0
2081.406,胡斑如果跟二爷走了，那他家整个庄都会被杀光,5,25,15138834,99d6fca0,0
1707.605,本集：诸葛妆神,5,25,52480,a5ce57e7,0
994.771,到我家了，二爷！喝碗汤再走！,5,25,15138834,1056b261,0
374.951,天呐曹老板从来没有过这样委屈的表情,5,25,15772458,d36fd523,0
265.091,哈哈哈哈哈哈曹老板的眼神真的好像分手现场，委屈不情愿又毫无办法,5,25,16707842,d806da2,0
274.096,曹老板：负了天下人都不会负你,5,25,15138834,25e5c228,0
1391.677,迫不及die,5,25,15138834,1eb9eb53,0
2164.237,力微，饭否？,5,25,15138834,3b3eabc4,0
1262.994,卞喜：你放心，我是有礼刁难,5,25,16777215,e63bbb13,0
1966.341,将军 请我吃饭（幻听）,5,25,16707842,f132f970,0
1754.78,太守有所不知，前面的太守都被我斩了,5,25,15138834,41b55dde,0
2544.048,终于有一个会群殴的了,5,25,16707842,68f6fce6,0
955.367,孔秀：你这厮。。。好生无礼！,5,25,16776960,44c86a39,0
2471.271,这里二爷性格体现的淋漓尽致，只要说明了难处，关公都是能理解并且配合的，前面要么直接开打要么设计加害,1,25,16777215,85b1be9b,0
1097.64,土 间 埋,5,25,16777215,a88973d9,0
907.874,《一身绿码都不给过？》,5,25,16707842,f02bba7e,0
426.714,《曹操吃撑了》,5,25,16707842,f02bba7e,0
943.755,《紧急避险行为》,5,25,16707842,88aacc2e,0
962.448,孔秀死因：太秀了,5,25,16646914,5635439d,0
2320.153,关羽：夫人，你比三弟的石磨还重,5,25,15138834,c2b2fe99,0
298.989,陈宫离开曹操是因为三观不合，不是对他好就能留下他的,5,25,15138834,c230689b,0
480.845,粉  丝  见  面  会,5,25,10546688,46269ea0,0
2343.786,看见彩虹，吃定彩虹,5,25,16707842,fbf4c48e,0
497.195,廖化明明很强，虽然不是顶级也是高级了，缺因为后人误解一句话认为水平很差,5,25,16776960,7046cf57,0
1851.881,哎呀，还见个啥子面，等一把火点了不就老熟人了！,5,25,15772458,8822a469,0
790.37,此处是两界山，过了这便出了大唐地界了,5,25,16765698,d2d8d403,0
2565.388,关羽有官有爵还受丞相偏爱，这些小兵哪个敢真的动手哦，得罪不起而且吃力不讨好,5,25,16707842,1e3d78bd,0
2115.045,本来很悲壮的，直到我看到赤兔的表情,5,25,15138834,ef36fb7d,0
2002.479,小兵：我收到的任务是三更防火，里面有什么人我可不知道也不关心,5,25,16707842,ec863b55,0
567.777,杜远：还好我死得快，不然要被关羽分头,5,25,16646914,ef30a7b4,0
2043.969,关羽下跪拜过五个人：刘备、诸葛亮、汉献帝、曹操和胡班,1,25,16777215,be96bc7d,0
1518.82,其实不是邻居，只是让关羽发觉不对劲。他乡遇故知不让交谈岂不有诈。,5,25,16646914,4b6354f,0
894.066,此时的二爷和身后的小兵都没想到他还会再出来送死,5,25,16707842,a60518e4,0
2240.779,优质偶像，为粉丝流泪,5,25,16765698,cb72e77f,0
2329.141,你俩倒是先下来啊,5,25,16776960,87190348,0
2525.291,从此变成无名之辈,5,25,16776960,817c3420,0
1798.544,让二位夫人先中毒（doge,1,25,16777215,3036a88a,0
213.301,《身体不适》,5,25,15138834,730047c3,0
440.666,恭喜孟德以云长体验卡换得华容道复活币一枚,5,25,15138834,6f5fb11b,0
2202.725,【关  羽：无  双  槽  已  满】,5,25,64154,d4f7f287,0
401.934,把这片树林砍倒，因为他挡住了我看云长的视线,5,25,16707842,531f998c,0
937.148,《男子拒绝出示健康码，攻击工作人员致其死亡》,5,25,14811775,a2fbc1b3,0
1723.991,我要是刘备 知道了真的会哭,1,25,16777215,3b0272fd,0
651.717,一大群开宝马的鬼火少年..养不起,1,25,16777215,3c5cba74,0
1836.388,什么胡班投奔关羽，胡班为救关羽被杀，都没活过这集,5,25,15772458,3fd5cedf,0
286.786,“赢得了天下输了他”,1,25,41194,11383830,0
983.796,一破，卧龙出山,5,25,15138834,9b318a1a,0
2297.81,三国志里面连关羽过五关斩六将都没有。↑,5,25,15138834,4b6ac72c,0
1600.421,万叶收刀,5,25,38979,9626574a,0
520.331,夫人：就你事多,1,25,16777215,574853ce,0
1422.19,早在汉明帝时期佛教就传入了!!!!!!!!!!!!!,5,25,16776960,eb0e26cd,0
918.308,嗯？又出来跳 乐,1,25,16777215,b37849d5,0
421.336,曹操：这就是失恋的感觉吗？,1,25,16777215,8e86cf8a,0
1086.501,这不是周仓么,1,25,16777215,7b4be9a7,0
302.078,陈宫也不求名利啊，钱也留不下陈宫，曹陈是正邪理念不和，关曹是情与义不可两得,5,25,15138834,b644d4e0,0
1378.171,道士配环首刀，汉朝也太尚武了,1,25,16777215,301061ce,0
517.103,＊km,1,25,16777215,6a787871,0
225.463,关羽专场,1,25,16777215,f161de58,0
401.627,太卑微了,1,25,16777215,c7243cdc,0
2536.541,哈哈哈哈哈哈，不如！,1,25,16777215,3efbdc9d,0
682.32,不会真有姜维粉不看正史吧？,1,25,16777215,50da1b88,0
2318.012,所以俩嫂子为啥不能坐一辆车,5,25,15138834,34c63d6a,0
2541.828,你知道为什么手术室里的大夫都穿绿么？……,1,25,16777215,8793406b,0
2474.839,这明显就是曹老板的考核，过不去的全是酒囊饭袋，留之何用,1,25,16777215,8793406b,0
2262.434,演义里虎班没死，后来去蜀汉做官了,1,25,16777215,21fb9cc5,0
2175.879,若不是我托着刀，你胳膊已经被我的刀给压折了,1,25,16777215,8793406b,0
216.518,许昌的，对此处深有感触,1,25,16777215,1f6d15ff,0
1015.559,于荣光,1,25,16777215,31ac3f6a,0
1443.746,三门峡得路过,1,25,16777215,dae90540,0
1845.289,卢植剑法厉害，刘备学了教关羽,1,25,16777215,3ec6ab16,0
1565.215,刘备所教之剑法非常厉害,1,25,16777215,3ec6ab16,0
1513.702,剑法非常厉害,1,25,16777215,3ec6ab16,0
1499.729,刘备教关公的剑法,1,25,16777215,3ec6ab16,0
430.183,委屈的像个宝宝,1,25,16777215,dae90540,0
277.843,这小表情，太可爱了,1,25,16777215,dae90540,0
248.785,刚才看上一集一个弹幕都没有,1,25,16777215,5cc8f6ea,0
439.727,你拿我云长，我拿你元直,1,25,16777215,414ec274,0
2214.255,且随你去！,5,25,15138834,2fab9a6f,0
1601.277,主要是室内打斗施展不开才拖了这么久,1,25,16777215,4d6cd5b6,0
2061.412,怎么走，他爹还在,1,25,16777215,a43c31b1,0
1417.223,倒也，倒也,1,25,16777215,7b60492b,0
