time,text,mode,size,color,user,dmid,likes
620.072,好紧张啊,1,25,16777215,7de70890,1260789715192558080,0
139.253,三回啊,1,25,16777215,482813f6,1252022098156042240,0
1408.133,我知道了，她妈是魔女（bushi）,1,25,16777215,bea24d14,1126132633219241728,0
1116.347,晴天娃娃啊，不是神石,1,25,16777215,944008c2,1097245529076804608,0
1112.153,果然妈妈也是知道的,1,25,16777215,6cf366ec,49725145136758791,0
760.66,加鸡腿,1,25,16777215,12ef8973,32816360429453315,0
496.525,漂亮的麻麻！,1,25,16777215,652275ee,4005262070,0
360.083,肥宅也饿了饿了,1,25,16777215,652275ee,3996805890,0
